bigram,n,star,pec
story short,16,2,0.0050062578222778474
washing machine,16,2,0.0050062578222778474
1 bedroom,15,2,0.004693366708385482
24 7,15,2,0.004693366708385482
maintenance staff,15,2,0.004693366708385482
moving company,15,2,0.004693366708385482
numerous times,15,2,0.004693366708385482
sq ft,15,2,0.004693366708385482
storage unit,15,2,0.004693366708385482
bad experience,14,2,0.004380475594493116
carpet cleaning,14,2,0.004380475594493116
cold water,14,2,0.004380475594493116
front yard,14,2,0.004380475594493116
resort fee,14,2,0.004380475594493116
24 hours,13,2,0.004067584480600751
3rd floor,13,2,0.004067584480600751
5 days,13,2,0.004067584480600751
60 days,13,2,0.004067584480600751
bad taste,13,2,0.004067584480600751
half hour,13,2,0.004067584480600751
super nice,13,2,0.004067584480600751
customer service,255,4,0.07899628252788105
5 stars,128,4,0.03965303593556382
highly recommend,115,4,0.035625774473358116
4 stars,105,4,0.032527881040892194
office staff,103,4,0.03190830235439901
front desk,90,4,0.027881040892193308
las vegas,74,4,0.02292441140024783
apartment complex,71,4,0.021995043370508054
garage door,58,4,0.017967781908302356
home depot,57,4,0.017657992565055763
maintenance staff,48,4,0.01486988847583643
5 star,45,4,0.013940520446096654
timely manner,45,4,0.013940520446096654
water heater,45,4,0.013940520446096654
front office,42,4,0.013011152416356878
leasing office,41,4,0.012701363073110285
10 minutes,40,4,0.012391573729863693
home warranty,39,4,0.012081784386617101
management company,39,4,0.012081784386617101
credit card,37,4,0.011462205700123915
parking lot,37,4,0.011462205700123915
property management,36,4,0.011152416356877323
hot tub,35,4,0.01084262701363073
15 minutes,34,4,0.010532837670384139
friendly staff,32,4,0.009913258983890954
fitness center,31,4,0.009603469640644362
walking distance,31,4,0.009603469640644362
super friendly,29,4,0.008983890954151178
super nice,29,4,0.008983890954151178
30 minutes,28,4,0.008674101610904586
1 2,27,4,0.008364312267657992
24 7,27,4,0.008364312267657992
bedroom apartment,27,4,0.008364312267657992
maintenance team,27,4,0.008364312267657992
negative reviews,27,4,0.008364312267657992
property manager,27,4,0.008364312267657992
20 minutes,26,4,0.0080545229244114
2 hours,25,4,0.007744733581164808
24 hours,25,4,0.007744733581164808
4 star,25,4,0.007744733581164808
ac unit,25,4,0.007744733581164808
front door,25,4,0.007744733581164808
mgm grand,25,4,0.007744733581164808
pet friendly,25,4,0.007744733581164808
top notch,25,4,0.007744733581164808
garbage disposal,24,4,0.007434944237918215
management team,24,4,0.007434944237918215
bad reviews,23,4,0.007125154894671623
dog park,23,4,0.007125154894671623
love living,23,4,0.007125154894671623
pest control,22,4,0.006815365551425031
rc willey,22,4,0.006815365551425031
star rating,22,4,0.006815365551425031
2 bedroom,21,4,0.006505576208178439
2 days,21,4,0.006505576208178439
5 minutes,21,4,0.006505576208178439
moving company,21,4,0.006505576208178439
phone call,21,4,0.006505576208178439
positive experience,21,4,0.006505576208178439
warranty company,21,4,0.006505576208178439
washer dryer,21,4,0.006505576208178439
4 hours,20,4,0.006195786864931847
6 months,20,4,0.006195786864931847
air conditioning,20,4,0.006195786864931847
excellent job,20,4,0.006195786864931847
sq ft,20,4,0.006195786864931847
apartment complexes,19,4,0.005885997521685254
cleaning service,19,4,0.005885997521685254
extremely helpful,19,4,0.005885997521685254
fair price,19,4,0.005885997521685254
floor plan,19,4,0.005885997521685254
hot water,19,4,0.005885997521685254
moon valley,19,4,0.005885997521685254
recently moved,19,4,0.005885997521685254
taking care,19,4,0.005885997521685254
weeks ago,19,4,0.005885997521685254
1 bedroom,18,4,0.0055762081784386614
3 months,18,4,0.0055762081784386614
deep cleaning,18,4,0.0055762081784386614
maintenance issues,18,4,0.0055762081784386614
maintenance requests,18,4,0.0055762081784386614
2 weeks,17,4,0.005266418835192069
3 hours,17,4,0.005266418835192069
3 times,17,4,0.005266418835192069
absolutely love,17,4,0.005266418835192069
nice guy,17,4,0.005266418835192069
pleasant experience,17,4,0.005266418835192069
star review,17,4,0.005266418835192069
1 star,16,4,0.004956629491945477
3 days,16,4,0.004956629491945477
apartment community,16,4,0.004956629491945477
leasing agent,16,4,0.004956629491945477
minor issues,16,4,0.004956629491945477
month ago,16,4,0.004956629491945477
nthe staff,16,4,0.004956629491945477
pleasantly surprised,16,4,0.004956629491945477
real estate,16,4,0.004956629491945477
reasonable price,16,4,0.004956629491945477
valet trash,16,4,0.004956629491945477
3 weeks,15,4,0.004646840148698885
customer service,225,4,0.07621951219512195
5 stars,115,4,0.03895663956639566
4 stars,100,4,0.03387533875338753
las vegas,89,4,0.030149051490514906
office staff,81,4,0.027439024390243903
highly recommend,77,4,0.0260840108401084
home depot,77,4,0.0260840108401084
front desk,59,4,0.019986449864498646
apartment complex,57,4,0.019308943089430895
garage door,52,4,0.017615176151761516
maintenance staff,50,4,0.016937669376693765
5 star,48,4,0.016260162601626018
parking lot,41,4,0.013888888888888888
2 hours,39,4,0.013211382113821139
super friendly,39,4,0.013211382113821139
2 bedroom,37,4,0.012533875338753388
30 minutes,37,4,0.012533875338753388
timely manner,36,4,0.012195121951219513
home warranty,35,4,0.011856368563685637
15 minutes,34,4,0.011517615176151762
leasing office,33,4,0.011178861788617886
front office,32,4,0.01084010840108401
management company,29,4,0.009823848238482384
months ago,29,4,0.009823848238482384
star rating,29,4,0.009823848238482384
super nice,28,4,0.009485094850948509
water heater,28,4,0.009485094850948509
credit card,27,4,0.009146341463414634
friendly staff,27,4,0.009146341463414634
maintenance requests,27,4,0.009146341463414634
property management,27,4,0.009146341463414634
service call,27,4,0.009146341463414634
2 days,26,4,0.008807588075880758
extremely helpful,26,4,0.008807588075880758
negative reviews,26,4,0.008807588075880758
2 weeks,24,4,0.008130081300813009
20 minutes,24,4,0.008130081300813009
warranty company,24,4,0.008130081300813009
easy access,23,4,0.007791327913279133
hot tub,23,4,0.007791327913279133
1 2,22,4,0.007452574525745257
24 7,22,4,0.007452574525745257
excellent job,22,4,0.007452574525745257
reasonable price,22,4,0.007452574525745257
24 hours,21,4,0.007113821138211382
3 hours,21,4,0.007113821138211382
cleaning service,21,4,0.007113821138211382
fitness center,21,4,0.007113821138211382
pet friendly,21,4,0.007113821138211382
washer dryer,21,4,0.007113821138211382
bad reviews,20,4,0.006775067750677507
front door,20,4,0.006775067750677507
garbage disposal,20,4,0.006775067750677507
hot water,20,4,0.006775067750677507
mgm grand,20,4,0.006775067750677507
phone call,20,4,0.006775067750677507
recently moved,20,4,0.006775067750677507
resort fee,20,4,0.006775067750677507
bedroom apartment,19,4,0.006436314363143632
kitchen sink,19,4,0.006436314363143632
property manager,19,4,0.006436314363143632
1 bedroom,18,4,0.006097560975609756
1 star,18,4,0.006097560975609756
5 minutes,18,4,0.006097560975609756
6 months,18,4,0.006097560975609756
air conditioning,18,4,0.006097560975609756
carpet cleaning,18,4,0.006097560975609756
fair price,18,4,0.006097560975609756
fantastic job,18,4,0.006097560975609756
flat screen,18,4,0.006097560975609756
highly recommended,18,4,0.006097560975609756
pleasantly surprised,18,4,0.006097560975609756
sales people,18,4,0.006097560975609756
sales person,18,4,0.006097560975609756
star review,18,4,0.006097560975609756
time frame,18,4,0.006097560975609756
top notch,18,4,0.006097560975609756
walking distance,18,4,0.006097560975609756
4 star,17,4,0.005758807588075881
ac unit,17,4,0.005758807588075881
air conditioner,17,4,0.005758807588075881
convenient location,17,4,0.005758807588075881
front yard,17,4,0.005758807588075881
pest control,17,4,0.005758807588075881
bedroom suite,16,4,0.005420054200542005
excellent customer,16,4,0.005420054200542005
maintenance issues,16,4,0.005420054200542005
ni called,16,4,0.005420054200542005
sq ft,16,4,0.005420054200542005
weeks ago,16,4,0.005420054200542005
2 months,15,4,0.00508130081300813
24 hour,15,4,0.00508130081300813
3 months,15,4,0.00508130081300813
4 5,15,4,0.00508130081300813
coffee maker,15,4,0.00508130081300813
convention center,15,4,0.00508130081300813
corner suite,15,4,0.00508130081300813
dog park,15,4,0.00508130081300813
extra mile,15,4,0.00508130081300813
home improvement,15,4,0.00508130081300813
customer service,2678,1,0.13373283395755306
home warranty,497,1,0.024818976279650438
phone calls,395,1,0.01972534332084894
phone call,390,1,0.01947565543071161
warranty company,360,1,0.017977528089887642
2 weeks,356,1,0.017777777777777778
water heater,347,1,0.017328339575530587
apartment complex,329,1,0.016429463171036204
home depot,324,1,0.016179775280898877
management company,324,1,0.016179775280898877
property management,324,1,0.016179775280898877
las vegas,318,1,0.01588014981273408
credit card,315,1,0.015730337078651686
worst customer,273,1,0.013632958801498127
3 days,272,1,0.013583021223470661
office staff,257,1,0.012833957553058677
hot water,255,1,0.012734082397003745
2 hours,252,1,0.012584269662921348
front desk,244,1,0.012184769038701623
property manager,241,1,0.012034956304619225
multiple times,239,1,0.011935081148564295
3 weeks,235,1,0.011735330836454432
6 months,234,1,0.011685393258426966
3 months,225,1,0.011235955056179775
30 minutes,222,1,0.011086142322097379
2 months,221,1,0.011036204744069912
0 stars,206,1,0.010287141073657928
months ago,206,1,0.010287141073657928
3 times,205,1,0.010237203495630462
1 star,202,1,0.010087390761548064
2 days,202,1,0.010087390761548064
service call,200,1,0.009987515605493134
worst experience,197,1,0.009837702871410737
front office,193,1,0.009637952559300875
security deposit,192,1,0.009588014981273409
1 2,190,1,0.009488139825218476
20 minutes,177,1,0.008838951310861423
10 minutes,176,1,0.008789013732833957
15 minutes,176,1,0.008789013732833957
century link,175,1,0.008739076154806492
horrible customer,174,1,0.008689138576779026
parking lot,171,1,0.00853932584269663
worst company,170,1,0.008489388264669164
garage door,169,1,0.008439450686641698
weeks ago,159,1,0.00794007490636704
poor customer,157,1,0.00784019975031211
real estate,156,1,0.007790262172284644
air conditioning,155,1,0.007740324594257179
front door,153,1,0.007640449438202248
3 hours,152,1,0.0075905118601747815
ac unit,152,1,0.0075905118601747815
pest control,151,1,0.0075405742821473155
extremely rude,147,1,0.007340823970037453
story short,147,1,0.007340823970037453
ni called,145,1,0.007240948813982522
30 days,142,1,0.007091136079900125
moving company,142,1,0.007091136079900125
5 days,140,1,0.006991260923845194
horrible experience,138,1,0.006891385767790262
5 minutes,137,1,0.006841448189762797
24 hours,136,1,0.0067915106117353305
sales person,134,1,0.006691635455680399
4 months,132,1,0.006591760299625468
negative stars,130,1,0.006491885143570537
leasing office,124,1,0.006192259675405743
4 days,120,1,0.00599250936329588
bed bugs,120,1,0.00599250936329588
air conditioner,118,1,0.005892634207240949
business bureau,117,1,0.005842696629213483
terrible customer,117,1,0.005842696629213483
10 days,114,1,0.005692883895131086
internet service,114,1,0.005692883895131086
4 hours,110,1,0.005493133583021223
cell phone,109,1,0.005443196004993758
carpet cleaning,108,1,0.005393258426966292
45 minutes,107,1,0.005343320848938827
living social,107,1,0.005343320848938827
absolute worst,104,1,0.005193508114856429
buyer beware,103,1,0.005143570536828964
insurance company,102,1,0.005093632958801498
voice mail,102,1,0.005093632958801498
4 times,100,1,0.004993757802746567
day notice,100,1,0.004993757802746567
service fee,100,1,0.004993757802746567
horrible service,99,1,0.004943820224719101
bad reviews,98,1,0.004893882646691636
direct tv,97,1,0.0048439450686641695
days ago,96,1,0.004794007490636704
bad experience,95,1,0.004744069912609238
bottom line,90,1,0.0044943820224719105
worst service,89,1,0.0044444444444444444
yelp reviews,89,1,0.0044444444444444444
horrible company,85,1,0.004244694132334582
hours late,84,1,0.004194756554307116
late fees,83,1,0.004144818976279651
numerous times,83,1,0.004144818976279651
5 months,82,1,0.004094881398252185
cleaning service,82,1,0.004094881398252185
return phone,82,1,0.004094881398252185
sales rep,82,1,0.004094881398252185
customer service,160,3,0.0893854748603352
3 stars,73,3,0.04078212290502793
front desk,52,3,0.02905027932960894
office staff,48,3,0.026815642458100558
home depot,45,3,0.025139664804469275
water heater,42,3,0.02346368715083799
apartment complex,41,3,0.022905027932960894
5 stars,38,3,0.021229050279329607
15 minutes,28,3,0.01564245810055866
credit card,27,3,0.015083798882681564
phone call,27,3,0.015083798882681564
2 hours,25,3,0.013966480446927373
5 star,24,3,0.013407821229050279
1 2,23,3,0.012849162011173185
las vegas,23,3,0.012849162011173185
pest control,22,3,0.012290502793296089
3 star,21,3,0.011731843575418994
30 minutes,21,3,0.011731843575418994
star rating,21,3,0.011731843575418994
2 days,20,3,0.0111731843575419
2 months,20,3,0.0111731843575419
2 weeks,20,3,0.0111731843575419
pretty nice,20,3,0.0111731843575419
6 months,19,3,0.010614525139664804
front office,19,3,0.010614525139664804
garage door,19,3,0.010614525139664804
parking lot,19,3,0.010614525139664804
1 star,18,3,0.01005586592178771
phone calls,18,3,0.01005586592178771
sales person,18,3,0.01005586592178771
10 minutes,17,3,0.009497206703910615
5 minutes,17,3,0.009497206703910615
dog park,17,3,0.009497206703910615
timely manner,17,3,0.009497206703910615
20 minutes,16,3,0.008938547486033519
hot tub,16,3,0.008938547486033519
management company,16,3,0.008938547486033519
months ago,16,3,0.008938547486033519
star review,16,3,0.008938547486033519
weeks ago,16,3,0.008938547486033519
2 bedroom,15,3,0.008379888268156424
leasing office,15,3,0.008379888268156424
solar city,15,3,0.008379888268156424
3 hours,14,3,0.00782122905027933
hot water,14,3,0.00782122905027933
water softener,14,3,0.00782122905027933
3 months,13,3,0.007262569832402235
friendly staff,13,3,0.007262569832402235
highly recommend,13,3,0.007262569832402235
mgm grand,13,3,0.007262569832402235
original review,13,3,0.007262569832402235
parking space,13,3,0.007262569832402235
real estate,13,3,0.007262569832402235
4 hours,12,3,0.0067039106145251395
dog poop,12,3,0.0067039106145251395
gated community,12,3,0.0067039106145251395
maintenance staff,12,3,0.0067039106145251395
service call,12,3,0.0067039106145251395
service fee,12,3,0.0067039106145251395
super friendly,12,3,0.0067039106145251395
3 4,11,3,0.006145251396648044
4 stars,11,3,0.006145251396648044
4 weeks,11,3,0.006145251396648044
ac unit,11,3,0.006145251396648044
cell phone,11,3,0.006145251396648044
management team,11,3,0.006145251396648044
nthe complex,11,3,0.006145251396648044
parking spot,11,3,0.006145251396648044
super nice,11,3,0.006145251396648044
wi fi,11,3,0.006145251396648044
yelp reviews,11,3,0.006145251396648044
2 stars,10,3,0.00558659217877095
24 hour,10,3,0.00558659217877095
3rd floor,10,3,0.00558659217877095
desert homes,10,3,0.00558659217877095
feel safe,10,3,0.00558659217877095
front door,10,3,0.00558659217877095
front yard,10,3,0.00558659217877095
moving company,10,3,0.00558659217877095
nthe staff,10,3,0.00558659217877095
sq ft,10,3,0.00558659217877095
top notch,10,3,0.00558659217877095
1 bedroom,9,3,0.005027932960893855
2 3,9,3,0.005027932960893855
4 times,9,3,0.005027932960893855
45 minutes,9,3,0.005027932960893855
bad experience,9,3,0.005027932960893855
bottom line,9,3,0.005027932960893855
cleaning service,9,3,0.005027932960893855
coffee maker,9,3,0.005027932960893855
entire time,9,3,0.005027932960893855
garbage disposal,9,3,0.005027932960893855
leasing agent,9,3,0.005027932960893855
maintenance guys,9,3,0.005027932960893855
moon valley,9,3,0.005027932960893855
multiple times,9,3,0.005027932960893855
nice guy,9,3,0.005027932960893855
nice hotel,9,3,0.005027932960893855
parking spots,9,3,0.005027932960893855
pet friendly,9,3,0.005027932960893855
customer service,193,3,0.10359634997316157
3 stars,86,3,0.04616210413311862
home depot,58,3,0.031132581857219538
office staff,44,3,0.023617820719269995
front desk,43,3,0.02308105206655931
apartment complex,35,3,0.01878690284487386
phone call,33,3,0.017713365539452495
las vegas,31,3,0.016639828234031134
5 star,30,3,0.01610305958132045
water heater,30,3,0.01610305958132045
5 stars,28,3,0.015029522275899088
home warranty,28,3,0.015029522275899088
3 hours,27,3,0.014492753623188406
3 star,26,3,0.013955984970477724
hot tub,26,3,0.013955984970477724
1 2,25,3,0.013419216317767043
15 minutes,25,3,0.013419216317767043
star review,24,3,0.01288244766505636
30 minutes,21,3,0.011272141706924315
front office,21,3,0.011272141706924315
parking lot,21,3,0.011272141706924315
service call,21,3,0.011272141706924315
10 minutes,19,3,0.010198604401502952
front door,19,3,0.010198604401502952
ni called,19,3,0.010198604401502952
2 hours,18,3,0.00966183574879227
credit card,18,3,0.00966183574879227
dog park,18,3,0.00966183574879227
2 days,17,3,0.00912506709608159
2 weeks,17,3,0.00912506709608159
24 hour,17,3,0.00912506709608159
garage door,17,3,0.00912506709608159
months ago,17,3,0.00912506709608159
super nice,17,3,0.00912506709608159
time frame,17,3,0.00912506709608159
1 star,16,3,0.008588298443370907
2 months,16,3,0.008588298443370907
3 weeks,16,3,0.008588298443370907
management company,16,3,0.008588298443370907
poor communication,16,3,0.008588298443370907
star rating,16,3,0.008588298443370907
5 minutes,15,3,0.008051529790660225
coffee maker,15,3,0.008051529790660225
maintenance staff,15,3,0.008051529790660225
pest control,15,3,0.008051529790660225
warranty company,15,3,0.008051529790660225
dog poop,14,3,0.007514761137949544
walking distance,14,3,0.007514761137949544
20 minutes,13,3,0.006977992485238862
24 7,13,3,0.006977992485238862
24 hours,13,3,0.006977992485238862
5 days,13,3,0.006977992485238862
phone calls,13,3,0.006977992485238862
service fee,13,3,0.006977992485238862
timely manner,13,3,0.006977992485238862
1 bedroom,12,3,0.00644122383252818
45 minutes,12,3,0.00644122383252818
ac unit,12,3,0.00644122383252818
convention center,12,3,0.00644122383252818
highly recommend,12,3,0.00644122383252818
hot water,12,3,0.00644122383252818
leasing office,12,3,0.00644122383252818
3 days,11,3,0.005904455179817499
3 months,11,3,0.005904455179817499
3 times,11,3,0.005904455179817499
air conditioner,11,3,0.005904455179817499
bedroom apartment,11,3,0.005904455179817499
carpet cleaning,11,3,0.005904455179817499
deep cleaning,11,3,0.005904455179817499
front yard,11,3,0.005904455179817499
multiple times,11,3,0.005904455179817499
previous review,11,3,0.005904455179817499
price range,11,3,0.005904455179817499
yelp reviews,11,3,0.005904455179817499
2 bedroom,10,3,0.005367686527106817
2 stars,10,3,0.005367686527106817
4 5,10,3,0.005367686527106817
6 months,10,3,0.005367686527106817
emergency service,10,3,0.005367686527106817
extremely friendly,10,3,0.005367686527106817
hard time,10,3,0.005367686527106817
hour window,10,3,0.005367686527106817
maintenance team,10,3,0.005367686527106817
mini fridge,10,3,0.005367686527106817
nthe bad,10,3,0.005367686527106817
project manager,10,3,0.005367686527106817
property management,10,3,0.005367686527106817
property manager,10,3,0.005367686527106817
sports book,10,3,0.005367686527106817
sq ft,10,3,0.005367686527106817
story short,10,3,0.005367686527106817
3 bedroom,9,3,0.004830917874396135
40 minutes,9,3,0.004830917874396135
6 hours,9,3,0.004830917874396135
6 weeks,9,3,0.004830917874396135
cleaning service,9,3,0.004830917874396135
days ago,9,3,0.004830917874396135
deep clean,9,3,0.004830917874396135
fine print,9,3,0.004830917874396135
floor plans,9,3,0.004830917874396135
customer service,387,2,0.11922365988909427
2 stars,117,2,0.036044362292051754
home depot,94,2,0.02895871842267406
office staff,74,2,0.02279728897104128
front desk,73,2,0.022489217498459644
2 hours,60,2,0.018484288354898338
30 minutes,56,2,0.01725200246457178
2 weeks,55,2,0.016943930991990142
20 minutes,54,2,0.0166358595194085
las vegas,53,2,0.016327788046826865
phone call,51,2,0.015711645101663587
apartment complex,46,2,0.014171287738755391
phone calls,46,2,0.014171287738755391
front door,44,2,0.013555144793592114
parking lot,44,2,0.013555144793592114
1 2,43,2,0.013247073321010475
3 weeks,43,2,0.013247073321010475
10 minutes,42,2,0.012939001848428836
home warranty,42,2,0.012939001848428836
management company,42,2,0.012939001848428836
multiple times,40,2,0.012322858903265557
water heater,40,2,0.012322858903265557
leasing office,39,2,0.012014787430683918
2 months,38,2,0.01170671595810228
front office,38,2,0.01170671595810228
2 days,36,2,0.011090573012939002
credit card,36,2,0.011090573012939002
hot water,36,2,0.011090573012939002
6 months,34,2,0.010474430067775724
warranty company,34,2,0.010474430067775724
5 star,33,2,0.010166358595194085
garage door,32,2,0.009858287122612447
months ago,32,2,0.009858287122612447
3 months,31,2,0.009550215650030808
1 star,30,2,0.009242144177449169
15 minutes,30,2,0.009242144177449169
3 days,30,2,0.009242144177449169
2 3,29,2,0.008934072704867528
3 times,29,2,0.008934072704867528
3 hours,27,2,0.00831792975970425
front yard,26,2,0.008009858287122612
security deposit,26,2,0.008009858287122612
air conditioning,25,2,0.007701786814540973
sales person,25,2,0.007701786814540973
4 hours,24,2,0.0073937153419593345
5 minutes,24,2,0.0073937153419593345
ac unit,24,2,0.0073937153419593345
maintenance staff,24,2,0.0073937153419593345
service call,24,2,0.0073937153419593345
ni called,23,2,0.007085643869377696
sales rep,23,2,0.007085643869377696
5 stars,22,2,0.006777572396796057
dog park,22,2,0.006777572396796057
poor customer,22,2,0.006777572396796057
property management,22,2,0.006777572396796057
2 star,21,2,0.006469500924214418
gated community,20,2,0.0061614294516327784
2 bedroom,19,2,0.00585335797905114
3 4,19,2,0.00585335797905114
4 months,19,2,0.00585335797905114
4 times,19,2,0.00585335797905114
45 minutes,19,2,0.00585335797905114
nice guy,19,2,0.00585335797905114
service fee,19,2,0.00585335797905114
weeks ago,19,2,0.00585335797905114
4 days,18,2,0.005545286506469501
48 hours,18,2,0.005545286506469501
5 days,18,2,0.005545286506469501
cell phone,18,2,0.005545286506469501
paper thin,18,2,0.005545286506469501
sales people,18,2,0.005545286506469501
star review,18,2,0.005545286506469501
10 days,17,2,0.005237215033887862
days ago,17,2,0.005237215033887862
dog poop,17,2,0.005237215033887862
pest control,17,2,0.005237215033887862
resort fee,17,2,0.005237215033887862
trip charge,17,2,0.005237215033887862
24 hours,16,2,0.004929143561306223
30 days,16,2,0.004929143561306223
cleaning service,16,2,0.004929143561306223
project manager,16,2,0.004929143561306223
property manager,16,2,0.004929143561306223
2 hour,15,2,0.0046210720887245845
buyer beware,15,2,0.0046210720887245845
carpet cleaning,15,2,0.0046210720887245845
corporate office,15,2,0.0046210720887245845
insurance company,15,2,0.0046210720887245845
maintenance guy,15,2,0.0046210720887245845
maintenance requests,15,2,0.0046210720887245845
moving company,15,2,0.0046210720887245845
sq ft,15,2,0.0046210720887245845
star rating,15,2,0.0046210720887245845
water damage,15,2,0.0046210720887245845
entire time,14,2,0.004313000616142945
garbage disposal,14,2,0.004313000616142945
pay attention,14,2,0.004313000616142945
pay rent,14,2,0.004313000616142945
timely manner,14,2,0.004313000616142945
water softener,14,2,0.004313000616142945
customer service,287,4,0.09125596184419714
5 stars,138,4,0.043879173290937996
4 stars,124,4,0.03942766295707472
highly recommend,114,4,0.03624801271860095
office staff,108,4,0.03434022257551669
home depot,89,4,0.028298887122416534
las vegas,87,4,0.02766295707472178
front desk,70,4,0.022257551669316374
apartment complex,55,4,0.017488076311605722
water heater,55,4,0.017488076311605722
timely manner,50,4,0.01589825119236884
front office,46,4,0.014626391096979332
30 minutes,45,4,0.014308426073131956
5 star,45,4,0.014308426073131956
maintenance staff,44,4,0.013990461049284579
garage door,39,4,0.012400635930047695
phone call,39,4,0.012400635930047695
home warranty,38,4,0.012082670906200318
walking distance,38,4,0.012082670906200318
top notch,37,4,0.011764705882352941
24 hours,35,4,0.011128775834658187
10 minutes,33,4,0.010492845786963434
credit card,31,4,0.00985691573926868
hot water,30,4,0.009538950715421303
parking lot,30,4,0.009538950715421303
super friendly,30,4,0.009538950715421303
1 2,28,4,0.00890302066772655
dog park,28,4,0.00890302066772655
super nice,28,4,0.00890302066772655
friendly staff,26,4,0.008267090620031796
leasing office,25,4,0.00794912559618442
2 days,24,4,0.007631160572337043
hot tub,24,4,0.007631160572337043
property management,24,4,0.007631160572337043
star rating,24,4,0.007631160572337043
super helpful,24,4,0.007631160572337043
2 bedroom,23,4,0.007313195548489666
2 hours,23,4,0.007313195548489666
6 months,23,4,0.007313195548489666
air conditioning,23,4,0.007313195548489666
fitness center,23,4,0.007313195548489666
bedroom apartment,22,4,0.0069952305246422895
maintenance requests,22,4,0.0069952305246422895
months ago,22,4,0.0069952305246422895
pet friendly,22,4,0.0069952305246422895
2 weeks,21,4,0.006677265500794912
property manager,21,4,0.006677265500794912
reasonable price,21,4,0.006677265500794912
1 star,20,4,0.006359300476947536
24 7,20,4,0.006359300476947536
excellent job,20,4,0.006359300476947536
fair price,20,4,0.006359300476947536
15 minutes,19,4,0.006041335453100159
4 star,19,4,0.006041335453100159
absolutely love,19,4,0.006041335453100159
bad reviews,19,4,0.006041335453100159
couple times,19,4,0.006041335453100159
moon valley,19,4,0.006041335453100159
negative reviews,19,4,0.006041335453100159
pleasantly surprised,19,4,0.006041335453100159
taking care,19,4,0.006041335453100159
warranty company,19,4,0.006041335453100159
20 minutes,18,4,0.005723370429252782
3 days,18,4,0.005723370429252782
3 hours,18,4,0.005723370429252782
5 minutes,18,4,0.005723370429252782
maintenance team,18,4,0.005723370429252782
3 weeks,17,4,0.005405405405405406
couple days,17,4,0.005405405405405406
easy access,17,4,0.005405405405405406
excellent customer,17,4,0.005405405405405406
extremely helpful,17,4,0.005405405405405406
garbage disposal,17,4,0.005405405405405406
home improvement,17,4,0.005405405405405406
leasing agent,17,4,0.005405405405405406
maintenance issues,17,4,0.005405405405405406
nthe staff,17,4,0.005405405405405406
positive experience,17,4,0.005405405405405406
service call,17,4,0.005405405405405406
star review,17,4,0.005405405405405406
washer dryer,17,4,0.005405405405405406
2 3,16,4,0.005087440381558029
4 5,16,4,0.005087440381558029
fantastic job,16,4,0.005087440381558029
front door,16,4,0.005087440381558029
love living,16,4,0.005087440381558029
pest control,16,4,0.005087440381558029
phone calls,16,4,0.005087440381558029
time frame,16,4,0.005087440381558029
5 5,15,4,0.0047694753577106515
credit union,15,4,0.0047694753577106515
enjoyed living,15,4,0.0047694753577106515
front yard,15,4,0.0047694753577106515
maintenance request,15,4,0.0047694753577106515
management company,15,4,0.0047694753577106515
nice pool,15,4,0.0047694753577106515
2 months,14,4,0.004451510333863275
ac unit,14,4,0.004451510333863275
box stores,14,4,0.004451510333863275
cleaning service,14,4,0.004451510333863275
customer service,136,3,0.08338442673206621
3 stars,66,3,0.0404659717964439
home depot,55,3,0.03372164316370325
office staff,55,3,0.03372164316370325
5 stars,34,3,0.020846106683016553
front desk,33,3,0.02023298589822195
water heater,32,3,0.019619865113427344
las vegas,31,3,0.01900674432863274
parking lot,30,3,0.018393623543838136
5 star,28,3,0.017167381974248927
hot water,26,3,0.01594114040465972
20 minutes,25,3,0.015328019619865114
30 minutes,25,3,0.015328019619865114
10 minutes,23,3,0.014101778050275904
3 star,22,3,0.0134886572654813
1 2,21,3,0.012875536480686695
2 hours,20,3,0.012262415695892091
multiple times,20,3,0.012262415695892091
2 weeks,19,3,0.011649294911097487
3 days,19,3,0.011649294911097487
front office,19,3,0.011649294911097487
star rating,19,3,0.011649294911097487
walking distance,19,3,0.011649294911097487
3 hours,18,3,0.011036174126302882
maintenance staff,18,3,0.011036174126302882
apartment complex,17,3,0.010423053341508276
leasing office,17,3,0.010423053341508276
phone call,17,3,0.010423053341508276
15 minutes,16,3,0.009809932556713672
air conditioning,16,3,0.009809932556713672
resort fee,16,3,0.009809932556713672
star review,16,3,0.009809932556713672
security deposit,15,3,0.009196811771919068
2 stars,14,3,0.008583690987124463
bedroom apartment,14,3,0.008583690987124463
friendly staff,14,3,0.008583690987124463
1 star,13,3,0.00797057020232986
2 months,13,3,0.00797057020232986
1 bedroom,12,3,0.007357449417535254
3 times,12,3,0.007357449417535254
30 mins,12,3,0.007357449417535254
6 months,12,3,0.007357449417535254
front door,12,3,0.007357449417535254
home warranty,12,3,0.007357449417535254
maintenance requests,12,3,0.007357449417535254
phone calls,12,3,0.007357449417535254
property management,12,3,0.007357449417535254
timely manner,12,3,0.007357449417535254
2 bedroom,11,3,0.00674432863274065
45 minutes,11,3,0.00674432863274065
dog poop,11,3,0.00674432863274065
hard time,11,3,0.00674432863274065
highly recommend,11,3,0.00674432863274065
master bedroom,11,3,0.00674432863274065
pest control,11,3,0.00674432863274065
pretty nice,11,3,0.00674432863274065
price range,11,3,0.00674432863274065
property manager,11,3,0.00674432863274065
