bigram,n,star,pec
menu items,146,3,0.006476798864342117
cooked perfectly,144,3,0.006388075592227841
french toast,144,3,0.006388075592227841
gluten free,140,3,0.00621062904799929
nice atmosphere,140,3,0.00621062904799929
star rating,140,3,0.00621062904799929
4 5,138,3,0.006121905775885015
fried rice,138,3,0.006121905775885015
nour server,138,3,0.006121905775885015
bbq sauce,136,3,0.006033182503770739
outdoor seating,136,3,0.006033182503770739
food quality,131,3,0.00581137432348505
minute wait,131,3,0.00581137432348505
nice touch,130,3,0.0057670126874279125
short rib,129,3,0.005722651051370774
sour cream,128,3,0.005678289415313636
crab cakes,125,3,0.005545204507142224
people watching,125,3,0.005545204507142224
truffle fries,121,3,0.005367757962913672
wait time,121,3,0.005367757962913672
2 hours,120,3,0.005323396326856534
3 times,120,3,0.005323396326856534
beer list,120,3,0.005323396326856534
drink specials,120,3,0.005323396326856534
super friendly,120,3,0.005323396326856534
highly recommend,119,3,0.005279034690799397
pretty tasty,117,3,0.005190311418685121
outdoor patio,116,3,0.005145949782627984
restaurant week,115,3,0.0051015881465708455
fried pickles,114,3,0.005057226510513707
mac cheese,112,3,0.004968503238399432
nthe menu,112,3,0.004968503238399432
bit pricey,111,3,0.004924141602342294
top notch,111,3,0.004924141602342294
4 star,110,3,0.004879779966285157
happy hour,1574,3,0.0684080142552914
3 stars,883,3,0.038376287539658396
beer selection,636,3,0.027641357729584076
nthe food,605,3,0.02629405884653831
customer service,456,3,0.01981833195706028
10 minutes,421,3,0.01829718805684732
5 stars,418,3,0.018166804293971925
las vegas,417,3,0.018123343039680124
saturday night,405,3,0.01760180798817854
bar food,386,3,0.016776044156634362
wait staff,375,3,0.016297970359424572
friday night,374,3,0.016254509105132774
20 minutes,361,3,0.01568951279933939
fried chicken,348,3,0.015124516493546004
15 minutes,346,3,0.015037593984962405
nthe service,346,3,0.015037593984962405
sweet potato,327,3,0.014211830153418228
sports bar,310,3,0.013472988830457647
ice cream,309,3,0.013429527576165848
pork belly,303,3,0.013168760050415056
pulled pork,271,3,0.011777999913077491
30 minutes,268,3,0.011647616150202095
1 2,266,3,0.011560693641618497
onion rings,265,3,0.011517232387326699
live music,257,3,0.011169542352992307
fish tacos,237,3,0.01030031726715633
mashed potatoes,237,3,0.01030031726715633
medium rare,235,3,0.010213394758572733
4 stars,228,3,0.00990916597853014
prime rib,222,3,0.009648398452779348
chicken sandwich,221,3,0.009604937198487548
chicken wings,215,3,0.009344169672736755
caesar salad,213,3,0.009257247164153158
3 star,210,3,0.009126863401277762
dance floor,209,3,0.009083402146985962
mexican food,209,3,0.009083402146985962
french fries,204,3,0.008866095875526968
write home,204,3,0.008866095875526968
deep fried,203,3,0.008822634621235169
3.5 stars,202,3,0.00877917336694337
grilled cheese,198,3,0.008605328349776174
potato fries,195,3,0.008474944586900778
late night,194,3,0.008431483332608979
dining experience,193,3,0.008388022078317181
5 star,190,3,0.008257638315441783
parking lot,185,3,0.008040332043982789
pretty cool,180,3,0.007823025772523796
pretty decent,180,3,0.007823025772523796
menu items,178,3,0.007736103263940197
nice atmosphere,178,3,0.007736103263940197
friendly staff,174,3,0.007562258246773002
slow service,172,3,0.007475335738189404
5 minutes,171,3,0.007431874483897605
gluten free,171,3,0.007431874483897605
2 stars,167,3,0.00725802946673041
portion size,167,3,0.00725802946673041
45 minutes,164,3,0.0071276457038550135
craft beer,161,3,0.0069972619409796166
decent food,160,3,0.006953800686687818
4 5,159,3,0.006910339432396019
food quality,153,3,0.006649571906645226
short rib,152,3,0.006606110652353427
3 5,150,3,0.006519188143769829
wait time,150,3,0.006519188143769829
nour server,149,3,0.0064757268894780305
blue cheese,148,3,0.006432265635186231
cheese curds,146,3,0.006345343126602634
outdoor seating,145,3,0.006301881872310835
goat cheese,144,3,0.006258420618019036
bloody mary,143,3,0.0062149593637272375
hot sauce,142,3,0.006171498109435438
highly recommend,139,3,0.006041114346560042
crab cakes,137,3,0.005954191837976444
drink specials,137,3,0.005954191837976444
food menu,137,3,0.005954191837976444
front desk,136,3,0.005910730583684645
dive bar,135,3,0.005867269329392846
buffalo chicken,134,3,0.0058238080751010475
minute wait,134,3,0.0058238080751010475
beer list,132,3,0.00573688556651745
french toast,131,3,0.005693424312225651
fried rice,131,3,0.005693424312225651
bbq sauce,130,3,0.005649963057933852
pretty tasty,128,3,0.0055630405493502545
super friendly,128,3,0.0055630405493502545
cooked perfectly,126,3,0.005476118040766657
outdoor patio,126,3,0.005476118040766657
drink menu,125,3,0.005432656786474858
2 hours,123,3,0.00534573427789126
3 times,123,3,0.00534573427789126
portion sizes,123,3,0.00534573427789126
date night,121,3,0.005258811769307662
top notch,120,3,0.005215350515015863
fast food,119,3,0.0051718892607240646
fried pickles,118,3,0.005128428006432265
sour cream,118,3,0.005128428006432265
hip hop,117,3,0.005084966752140467
star review,116,3,0.005041505497848668
average food,115,3,0.004998044243556869
food service,115,3,0.004998044243556869
customer service,2209,1,0.07095592959013233
10 minutes,1454,1,0.04670435564692278
20 minutes,1416,1,0.04548374662726455
15 minutes,1312,1,0.04214313246819992
30 minutes,1065,1,0.03420917384042143
happy hour,824,1,0.026467942952588978
45 minutes,679,1,0.0218103559038931
worst service,600,1,0.01927277399460362
5 minutes,594,1,0.019080046254657586
terrible service,589,1,0.018919439804702558
horrible service,579,1,0.018598226904792497
las vegas,534,1,0.017152768855197224
wait staff,495,1,0.01590003854554799
bad service,485,1,0.01557882564563793
poor service,471,1,0.015129127585763845
front desk,458,1,0.014711550815880766
1 star,449,1,0.014422459205961712
credit card,441,1,0.014165488886033663
worst experience,415,1,0.013330335346267506
saturday night,411,1,0.013201850186303482
2 hours,409,1,0.01313760760632147
bad experience,383,1,0.012302454066555312
friday night,381,1,0.012238211486573301
40 minutes,344,1,0.011049723756906077
1 2,312,1,0.010021842477193885
extremely rude,312,1,0.010021842477193885
3 times,298,1,0.0095721444173198
horrible experience,294,1,0.009443659257355776
slow service,288,1,0.009250931517409739
multiple times,287,1,0.009218810227418732
food poisoning,285,1,0.009154567647436721
minute wait,284,1,0.009122446357445715
nthe food,284,1,0.009122446357445715
25 minutes,277,1,0.008897597327508673
dining experience,261,1,0.008383656687652577
bar tender,249,1,0.007998201207760503
eye contact,245,1,0.00786971604779648
15 mins,237,1,0.007612745727868431
20 mins,236,1,0.0075806244378774255
terrible experience,236,1,0.0075806244378774255
0 stars,232,1,0.007452139277913401
ten minutes,224,1,0.0071951689579853526
15 min,220,1,0.0070666837980213285
medium rare,207,1,0.00664910702813825
parking lot,205,1,0.006584864448156238
wait time,205,1,0.006584864448156238
mexican food,201,1,0.006456379288192214
20 min,200,1,0.0064242579982012075
30 min,196,1,0.0062957728382371835
10 min,195,1,0.006263651548246178
10 mins,195,1,0.006263651548246178
service industry,193,1,0.006199408968264166
entire time,191,1,0.006135166388282153
30 mins,190,1,0.0061030450982911474
gift card,190,1,0.0061030450982911474
french fries,188,1,0.006038802518309135
ice cream,185,1,0.005942438648336117
food quality,182,1,0.005846074778363099
security guard,182,1,0.005846074778363099
empty tables,179,1,0.005749710908390081
food arrived,179,1,0.005749710908390081
sports bar,179,1,0.005749710908390081
1 hour,178,1,0.0057175896183990745
chicken sandwich,169,1,0.005428498008480021
extremely disappointed,169,1,0.005428498008480021
worst customer,169,1,0.005428498008480021
hour wait,167,1,0.005364255428498009
dance floor,166,1,0.005332134138507002
poor customer,166,1,0.005332134138507002
chicken wings,161,1,0.005171527688551972
10 15,159,1,0.00510728510856996
bad food,159,1,0.00510728510856996
horrible customer,159,1,0.00510728510856996
half hour,157,1,0.005043042528587948
olive garden,153,1,0.004914557368623924
prime rib,151,1,0.004850314788641912
food service,149,1,0.0047860722086599
mashed potatoes,145,1,0.004657587048695876
15 20,139,1,0.00446485930874984
5 stars,138,1,0.004432738018758833
onion rings,137,1,0.004400616728767827
terrible food,136,1,0.004368495438776821
fried chicken,135,1,0.004336374148785815
gluten free,133,1,0.004272131568803803
2 people,132,1,0.004240010278812797
guest list,132,1,0.004240010278812797
weeks ago,132,1,0.004240010278812797
3 hours,129,1,0.004143646408839779
cold food,129,1,0.004143646408839779
waited 20,129,1,0.004143646408839779
bottle service,128,1,0.004111525118848773
waited 15,128,1,0.004111525118848773
45 mins,127,1,0.004079403828857767
ice cold,127,1,0.004079403828857767
terrible customer,126,1,0.004047282538866761
waited waited,125,1,0.004015161248875755
absolutely terrible,124,1,0.003983039958884749
front door,124,1,0.003983039958884749
absolutely horrible,123,1,0.003950918668893743
nthe service,122,1,0.003918797378902736
happy hour,3286,4,0.07657531692766592
beer selection,1337,4,0.031156785980611484
5 stars,1156,4,0.026938851603281133
las vegas,1057,4,0.02463180462341536
highly recommend,1013,4,0.023606450410141686
4 stars,1008,4,0.02348993288590604
nthe food,843,4,0.019644854586129756
bar food,700,4,0.016312453392990305
fried chicken,688,4,0.01603281133482476
ice cream,666,4,0.01552013422818792
sweet potato,662,4,0.015426920208799403
live music,652,4,0.015193885160328113
friday night,635,4,0.014797725577926921
saturday night,621,4,0.014471476510067114
nthe service,617,4,0.014378262490678598
wait staff,610,4,0.014215137956748695
friendly staff,597,4,0.013912192393736018
pork belly,590,4,0.013749067859806115
customer service,551,4,0.012840231170768084
sports bar,541,4,0.012607196122296794
pulled pork,532,4,0.012397464578672633
pleasantly surprised,516,4,0.012024608501118568
cooked perfectly,469,4,0.010929343773303506
onion rings,460,4,0.010719612229679343
mashed potatoes,451,4,0.010509880686055182
late night,440,4,0.010253542132736763
super friendly,435,4,0.010137024608501119
goat cheese,431,4,0.010043810589112603
fish tacos,427,4,0.009950596569724086
top notch,421,4,0.009810775540641312
1 2,416,4,0.009694258016405667
dive bar,402,4,0.00936800894854586
potato fries,400,4,0.009321401938851604
craft beer,397,4,0.009251491424310216
dance floor,396,4,0.009228187919463088
date night,392,4,0.009134973900074572
5 star,380,4,0.008855331841909023
blue cheese,371,4,0.008645600298284862
dining experience,370,4,0.008622296793437734
prime rib,369,4,0.008598993288590604
friendly service,367,4,0.008552386278896346
chicken wings,366,4,0.008529082774049217
medium rare,364,4,0.00848247576435496
parking lot,349,4,0.008132923191648024
perfectly cooked,349,4,0.008132923191648024
4 5,347,4,0.008086316181953766
bloody mary,345,4,0.008039709172259508
grilled cheese,334,4,0.007783370618941089
menu items,334,4,0.007783370618941089
pretty cool,333,4,0.00776006711409396
cheese curds,328,4,0.0076435495898583145
mexican food,324,4,0.007550335570469799
outdoor seating,323,4,0.00752703206562267
chicken sandwich,322,4,0.007503728560775541
wine list,321,4,0.007480425055928412
caesar salad,318,4,0.007410514541387025
nice atmosphere,316,4,0.0073639075316927665
excellent service,312,4,0.00727069351230425
deep fried,307,4,0.007154175988068606
french fries,305,4,0.0071075689783743476
gluten free,302,4,0.00703765846383296
nice touch,298,4,0.006944444444444444
outdoor patio,293,4,0.0068279269202088
hip hop,290,4,0.006758016405667412
beer list,287,4,0.006688105891126025
mac cheese,281,4,0.006548284862043252
people watching,280,4,0.0065249813571961225
bit pricey,278,4,0.006478374347501864
craft beers,270,4,0.006291946308724832
nour server,268,4,0.0062453392990305745
huge fan,266,4,0.006198732289336316
delicious food,263,4,0.006128821774794929
fried rice,259,4,0.006035607755406413
10 minutes,255,4,0.0059423937360178975
short rib,253,4,0.005895786726323639
french toast,252,4,0.00587248322147651
absolutely delicious,249,4,0.005802572706935123
bbq sauce,249,4,0.005802572706935123
15 minutes,247,4,0.005755965697240865
20 minutes,243,4,0.005662751677852349
dipping sauce,243,4,0.005662751677852349
pretty decent,239,4,0.005569537658463833
4 star,238,4,0.005546234153616704
drink menu,238,4,0.005546234153616704
drink specials,235,4,0.005476323639075317
bread pudding,234,4,0.005453020134228188
short ribs,233,4,0.005429716629381059
nthe staff,231,4,0.005383109619686801
portion size,228,4,0.005313199105145414
wait time,228,4,0.005313199105145414
nthe menu,227,4,0.005289895600298285
wine selection,226,4,0.005266592095451156
highly recommended,225,4,0.005243288590604027
food menu,224,4,0.005219985085756898
hot sauce,224,4,0.005219985085756898
truffle fries,223,4,0.005196681580909769
buffalo chicken,222,4,0.00517337807606264
super nice,216,4,0.0050335570469798654
30 minutes,213,4,0.004963646532438479
crab cakes,213,4,0.004963646532438479
happy hour,3575,5,0.060720837013384064
highly recommend,3268,5,0.055506488212514436
las vegas,2594,5,0.04405869963992119
customer service,1492,5,0.02534139547523609
5 stars,1289,5,0.021893471023846728
beer selection,1286,5,0.021842516475304028
top notch,1282,5,0.021774577077247094
friendly staff,1107,5,0.018802228412256268
super friendly,1013,5,0.01720565255791834
amazing food,960,5,0.01630545553366397
ice cream,943,5,0.016016713091922007
live music,934,5,0.015863849446293907
excellent service,924,5,0.015694000951151574
nthe food,896,5,0.01521842516475304
dining experience,882,5,0.014980637271553774
wait staff,781,5,0.01326516747061621
delicious food,762,5,0.012942455329845778
mexican food,740,5,0.012568788640532645
highly recommended,727,5,0.012347985596847612
love love,726,5,0.01233100074733338
fried chicken,719,5,0.012212106800733745
sweet potato,704,5,0.011957334058020247
pork belly,675,5,0.01146477342210748
friday night,671,5,0.011396834024050546
date night,656,5,0.011142061281337047
cooked perfectly,653,5,0.011091106732794348
saturday night,647,5,0.010989197635708948
excellent food,646,5,0.010972212786194714
5 star,635,5,0.010785379441538148
nthe service,569,5,0.00966437937359875
wine list,546,5,0.009273727834771385
hidden gem,540,5,0.009171818737685983
craft beer,534,5,0.009069909640600584
absolutely delicious,533,5,0.009052924791086351
bar food,532,5,0.009035939941572117
friendly service,529,5,0.008984985393029417
perfectly cooked,529,5,0.008984985393029417
pulled pork,521,5,0.00884910659691555
mashed potatoes,517,5,0.008781167198858618
late night,504,5,0.008560364155173585
bloody mary,478,5,0.00811875806780352
amazing service,473,5,0.008033833820232353
gluten free,468,5,0.007948909572661186
prime rib,465,5,0.007897955024118487
fish tacos,448,5,0.00760921258237652
pleasantly surprised,446,5,0.007575242883348054
sea bass,439,5,0.007456348936748421
medium rare,435,5,0.0073884095386914875
absolutely love,434,5,0.007371424689177254
wine selection,428,5,0.007269515592091854
super nice,418,5,0.007099667096949521
absolutely amazing,414,5,0.007031727698892588
grilled cheese,414,5,0.007031727698892588
sports bar,404,5,0.006861879203750255
filet mignon,402,5,0.006827909504721788
awesome food,397,5,0.006742985257150622
menu items,396,5,0.006726000407636388
fried rice,386,5,0.006556151912494056
food service,383,5,0.006505197363951355
blue cheese,368,5,0.0062504246212378555
chicken wings,368,5,0.0062504246212378555
potato fries,364,5,0.006182485223180922
italian food,363,5,0.00616550037366669
french toast,354,5,0.0060126367280385895
goat cheese,352,5,0.005978667029010123
onion rings,352,5,0.005978667029010123
dance floor,346,5,0.005876757931924723
1 2,344,5,0.005842788232896257
thai food,343,5,0.005825803383382023
caesar salad,341,5,0.005791833684353557
craft beers,341,5,0.005791833684353557
outdoor seating,336,5,0.00570690943678239
dive bar,328,5,0.005571030640668524
short rib,325,5,0.005520076092125824
favorite restaurant,318,5,0.005401182145526191
awesome service,309,5,0.005248318499898091
carne asada,306,5,0.005197363951355391
drink specials,305,5,0.005180379101841158
bread pudding,304,5,0.005163394252326924
crab cakes,303,5,0.005146409402812691
5 5,300,5,0.005095454854269991
nthe staff,298,5,0.005061485155241525
nour server,296,5,0.0050275154562130575
deep fried,293,5,0.004976560907670358
fun atmosphere,292,5,0.004959576058156125
chicken sandwich,291,5,0.004942591208641892
mac cheese,290,5,0.004925606359127658
drink menu,285,5,0.004840682111556491
peanut butter,285,5,0.004840682111556491
outdoor patio,283,5,0.004806712412528025
reasonable prices,279,5,0.004738773014471092
parking lot,278,5,0.004721788164956858
short ribs,278,5,0.004721788164956858
sunday brunch,278,5,0.004721788164956858
ni love,275,5,0.0046708336164141585
foie gras,271,5,0.004602894218357225
nice atmosphere,268,5,0.0045519396698145255
service food,268,5,0.0045519396698145255
cheese curds,267,5,0.004534954820300292
brussel sprouts,262,5,0.004450030572729125
happy hour,1674,3,0.06943177104935712
3 stars,927,3,0.03844877644131066
nthe food,631,3,0.026171712982165078
customer service,548,3,0.02272915802571547
fried chicken,484,3,0.02007465781833264
beer selection,429,3,0.017793446702613024
5 stars,421,3,0.01746163417669017
las vegas,412,3,0.01708834508502696
wait staff,412,3,0.01708834508502696
10 minutes,411,3,0.017046868519286603
15 minutes,411,3,0.017046868519286603
friday night,399,3,0.01654914973040232
saturday night,389,3,0.016134384072998754
bar food,381,3,0.015802571547075903
20 minutes,378,3,0.015678141849854832
nthe service,358,3,0.014848610535047699
ice cream,355,3,0.014724180837826627
30 minutes,347,3,0.014392368311903775
pork belly,330,3,0.013687266694317711
sports bar,320,3,0.013272501036914143
sweet potato,317,3,0.013148071339693073
chicken sandwich,304,3,0.012608875985068437
mashed potatoes,291,3,0.012069680630443799
chicken wings,272,3,0.011281625881377022
medium rare,268,3,0.011115719618415594
write home,267,3,0.011074243052675238
pulled pork,256,3,0.010618000829531314
3 5,250,3,0.010369141435089175
1 2,249,3,0.010327664869348817
onion rings,244,3,0.010120282040647034
live music,239,3,0.00991289921194525
mexican food,226,3,0.009373703857320614
4 stars,224,3,0.0092907507258399
3 star,223,3,0.009249274160099543
prime rib,219,3,0.009083367897138117
french fries,216,3,0.008958938199917046
potato fries,211,3,0.008751555371215263
5 star,208,3,0.008627125673994193
parking lot,208,3,0.008627125673994193
fish tacos,207,3,0.008585649108253837
caesar salad,205,3,0.008502695976773124
5 minutes,200,3,0.00829531314807134
late night,198,3,0.008212360016590627
2 stars,197,3,0.008170883450850269
portion size,196,3,0.008129406885109913
grilled cheese,194,3,0.0080464537536292
food quality,189,3,0.007839070924927416
outdoor seating,188,3,0.007797594359187059
fried rice,183,3,0.007590211530485276
dining experience,182,3,0.007548734964744919
nour server,180,3,0.007465781833264205
4 5,178,3,0.0073828287017834926
wait time,177,3,0.007341352136043136
slow service,170,3,0.007051016175860639
pretty cool,167,3,0.006926586478639568
french toast,166,3,0.006885109912899212
short rib,166,3,0.006885109912899212
3.5 stars,165,3,0.0068436333471588555
45 minutes,165,3,0.0068436333471588555
brussel sprouts,165,3,0.0068436333471588555
multiple times,164,3,0.006802156781418499
menu items,162,3,0.006719203649937785
nice atmosphere,160,3,0.006636250518457071
friendly staff,158,3,0.0065532973869763585
pretty decent,158,3,0.0065532973869763585
bbq sauce,157,3,0.006511820821236002
gluten free,156,3,0.006470344255495645
highly recommend,154,3,0.006387391124014931
bloody mary,152,3,0.006304437992534218
cheese curds,151,3,0.006262961426793862
date night,149,3,0.006180008295313148
blue cheese,148,3,0.006138531729572791
2 hours,144,3,0.005972625466611365
hot sauce,143,3,0.005931148900871008
deep fried,142,3,0.005889672335130651
super friendly,142,3,0.005889672335130651
goat cheese,141,3,0.005848195769390294
nthe menu,140,3,0.005806719203649938
brussels sprouts,139,3,0.005765242637909581
star review,139,3,0.005765242637909581
carne asada,136,3,0.005640812940688511
dance floor,135,3,0.005599336374948154
dive bar,133,3,0.005516383243467441
decent food,132,3,0.005474906677727084
iced tea,132,3,0.005474906677727084
star rating,132,3,0.005474906677727084
3 times,131,3,0.0054334301119867276
drink menu,131,3,0.0054334301119867276
drink specials,131,3,0.0054334301119867276
wine list,131,3,0.0054334301119867276
fried pickles,128,3,0.005309000414765657
lacked flavor,128,3,0.005309000414765657
restaurant week,127,3,0.005267523849025301
super nice,127,3,0.005267523849025301
cooked perfectly,124,3,0.005143094151804231
grilled chicken,124,3,0.005143094151804231
beer list,122,3,0.005060141020323517
food service,122,3,0.005060141020323517
olive garden,120,3,0.004977187888842804
mac cheese,118,3,0.0048942347573620905
happy hour,3688,4,0.07865887471739964
highly recommend,1266,4,0.02700166360960628
5 stars,1187,4,0.02531672567504159
beer selection,1141,4,0.02433562257390266
4 stars,1130,4,0.02410101096276074
las vegas,1079,4,0.023013266220193663
fried chicken,982,4,0.02094441837648765
nthe food,846,4,0.01804376572964211
pork belly,798,4,0.01702000597193192
ice cream,783,4,0.016700081047647485
friday night,757,4,0.01614554451222113
live music,728,4,0.015527022991937893
customer service,717,4,0.015292411380795973
saturday night,696,4,0.014844516486797766
sweet potato,671,4,0.01431130827965704
wait staff,665,4,0.014183338309943267
nthe service,659,4,0.014055368340229493
bar food,634,4,0.01352216013308877
friendly staff,598,4,0.012754340314806125
pleasantly surprised,580,4,0.012370430405664804
cooked perfectly,542,4,0.011559953930810904
date night,514,4,0.010962760738813292
super friendly,510,4,0.010877447425670777
mashed potatoes,508,4,0.010834790769099519
4 5,498,4,0.010621507486243228
sports bar,489,4,0.010429552531672567
late night,481,4,0.010258925905387536
pulled pork,475,4,0.010130955935673761
bloody mary,468,4,0.00998165763767436
short rib,465,4,0.009917672652817473
fish tacos,452,4,0.009640404385104296
chicken sandwich,451,4,0.009619076056818667
medium rare,445,4,0.009491106087104892
chicken wings,434,4,0.009256494475962974
outdoor seating,432,4,0.009213837819391717
mexican food,428,4,0.0091285245062492
top notch,425,4,0.009064539521392313
1 2,413,4,0.008808599581964765
friendly service,409,4,0.00872328626882225
prime rib,407,4,0.008680629612250992
onion rings,402,4,0.008573987970822847
parking lot,400,4,0.00853133131425159
dining experience,399,4,0.00851000298596596
5 star,397,4,0.008467346329394701
potato fries,395,4,0.008424689672823444
menu items,387,4,0.008254063046538413
caesar salad,382,4,0.008147421405110267
gluten free,382,4,0.008147421405110267
grilled cheese,368,4,0.007848824809111463
perfectly cooked,365,4,0.007784839824254575
excellent service,355,4,0.007571556541398285
french fries,355,4,0.007571556541398285
pretty cool,351,4,0.007486243228255769
nice atmosphere,349,4,0.007443586571684512
craft beer,343,4,0.007315616601970738
10 minutes,342,4,0.007294288273685109
goat cheese,341,4,0.00727295994539948
wine list,337,4,0.007187646632256964
brussel sprouts,323,4,0.006889050036258158
cheese curds,323,4,0.006889050036258158
delicious food,323,4,0.006889050036258158
dive bar,323,4,0.006889050036258158
french toast,321,4,0.0068463933796869
outdoor patio,319,4,0.006803736723115642
portion size,313,4,0.006675766753401868
bit pricey,304,4,0.006483811798831208
fried rice,303,4,0.006462483470545579
super nice,303,4,0.006462483470545579
mac cheese,298,4,0.006355841829117434
blue cheese,296,4,0.006313185172546176
nice touch,292,4,0.00622787185940366
nour server,290,4,0.006185215202832402
15 minutes,288,4,0.006142558546261144
deep fried,285,4,0.006078573561404257
5 5,282,4,0.00601458857654737
brussels sprouts,279,4,0.0059506035916904836
bbq sauce,273,4,0.0058226336219767095
nthe menu,271,4,0.005779976965405452
wait time,271,4,0.005779976965405452
absolutely delicious,267,4,0.0056946636522629355
food menu,262,4,0.005588022010834791
drink menu,259,4,0.005524037025977904
hour menu,251,4,0.005353410399692872
hot sauce,249,4,0.005310753743121614
20 minutes,248,4,0.005289425414835985
carne asada,248,4,0.005289425414835985
dance floor,246,4,0.005246768758264727
30 minutes,245,4,0.005225440429979098
huge fan,243,4,0.00518278377340784
craft beers,240,4,0.005118798788550954
buffalo chicken,239,4,0.005097470460265325
food service,238,4,0.005076142131979695
people watching,238,4,0.005076142131979695
grilled chicken,237,4,0.005054813803694066
portion sizes,236,4,0.005033485475408437
beer list,234,4,0.00499082881883718
4 star,232,4,0.004948172162265922
truffle fries,232,4,0.004948172162265922
drink specials,231,4,0.004926843833980293
crab cakes,230,4,0.004905515505694663
happy hour,858,2,0.045483460559796435
customer service,719,2,0.03811492790500424
10 minutes,716,2,0.03795589482612383
2 stars,713,2,0.03779686174724343
20 minutes,656,2,0.03477523324851569
15 minutes,628,2,0.03329092451229856
30 minutes,468,2,0.02480916030534351
wait staff,368,2,0.019508057675996608
nthe food,357,2,0.018924936386768447
45 minutes,284,2,0.015055131467345207
medium rare,281,2,0.0148960983884648
las vegas,277,2,0.014684054283290924
saturday night,276,2,0.014631043256997456
5 minutes,271,2,0.01436598812553011
poor service,250,2,0.013252756573367261
friday night,240,2,0.01272264631043257
dining experience,224,2,0.011874469889737066
ice cream,223,2,0.011821458863443596
fried chicken,214,2,0.011344359626802376
food quality,210,2,0.0111323155216285
mexican food,206,2,0.010920271416454623
chicken sandwich,202,2,0.010708227311280747
1 2,201,2,0.010655216284987277
onion rings,195,2,0.010337150127226464
front desk,194,2,0.010284139100932994
slow service,194,2,0.010284139100932994
sports bar,193,2,0.010231128074639525
beer selection,191,2,0.010125106022052587
nthe service,191,2,0.010125106022052587
1 star,188,2,0.00996607294317218
40 minutes,186,2,0.009860050890585241
mashed potatoes,185,2,0.009807039864291772
chicken wings,184,2,0.009754028837998304
bar food,177,2,0.009382951653944021
bad service,174,2,0.009223918575063612
sweet potato,174,2,0.009223918575063612
5 stars,170,2,0.009011874469889738
2 hours,167,2,0.00885284139100933
french fries,163,2,0.008640797285835453
3 times,158,2,0.008375742154368109
prime rib,156,2,0.00826972010178117
food arrived,154,2,0.008163698049194233
carne asada,153,2,0.008110687022900763
multiple times,152,2,0.008057675996607293
bad experience,151,2,0.008004664970313826
fish tacos,151,2,0.008004664970313826
credit card,150,2,0.007951653944020356
terrible service,150,2,0.007951653944020356
caesar salad,147,2,0.007792620865139949
pulled pork,147,2,0.007792620865139949
2 star,144,2,0.007633587786259542
write home,143,2,0.007580576759966073
25 minutes,141,2,0.007474554707379135
mediocre food,141,2,0.007474554707379135
minute wait,137,2,0.0072625106022052585
lacked flavor,134,2,0.007103477523324852
entire time,132,2,0.006997455470737914
grilled cheese,131,2,0.006944444444444444
pork belly,131,2,0.006944444444444444
ten minutes,128,2,0.006785411365564037
bloody mary,123,2,0.006520356234096692
potato fries,123,2,0.006520356234096692
wait time,123,2,0.006520356234096692
dance floor,119,2,0.006308312128922816
20 mins,118,2,0.006255301102629347
bar tender,115,2,0.00609626802374894
chicken tenders,113,2,0.0059902459711620015
gluten free,113,2,0.0059902459711620015
parking lot,113,2,0.0059902459711620015
blue cheese,112,2,0.005937234944868533
live music,106,2,0.005619168787107718
nour server,106,2,0.005619168787107718
10 15,104,2,0.00551314673452078
gift card,103,2,0.0054601357082273115
short rib,102,2,0.005407124681933842
buffalo chicken,100,2,0.005301102629346904
empty tables,100,2,0.005301102629346904
hot sauce,100,2,0.005301102629346904
olive garden,100,2,0.005301102629346904
3 4,99,2,0.005248091603053435
onion soup,99,2,0.005248091603053435
5 star,98,2,0.005195080576759966
star review,98,2,0.005195080576759966
4 5,97,2,0.005142069550466497
french toast,97,2,0.005142069550466497
luke warm,97,2,0.005142069550466497
10 min,95,2,0.005036047497879559
fast food,95,2,0.005036047497879559
iced tea,95,2,0.005036047497879559
drink menu,94,2,0.00498303647158609
sour cream,94,2,0.00498303647158609
15 mins,93,2,0.004930025445292621
pretty bad,92,2,0.004877014418999152
15 20,91,2,0.0048240033927056825
half hour,91,2,0.0048240033927056825
bbq sauce,90,2,0.004770992366412214
deep fried,90,2,0.004770992366412214
4 stars,89,2,0.004717981340118744
brussel sprouts,89,2,0.004717981340118744
extremely disappointed,89,2,0.004717981340118744
happy hour,845,2,0.049008235703514674
2 stars,621,2,0.03601670339867765
10 minutes,565,2,0.03276882032246839
20 minutes,565,2,0.03276882032246839
15 minutes,564,2,0.03271082241039323
customer service,541,2,0.031376870432664426
nthe food,416,2,0.024127131423268763
30 minutes,398,2,0.023083169005915786
wait staff,365,2,0.021169237907435332
beer selection,320,2,0.018559331864052894
las vegas,304,2,0.017631365270850248
5 minutes,294,2,0.017051386150098595
friday night,294,2,0.017051386150098595
saturday night,270,2,0.01565943626029463
45 minutes,263,2,0.015253450875768472
nthe service,258,2,0.014963461315392645
medium rare,234,2,0.013571511425588679
poor service,206,2,0.011947569887484051
front desk,204,2,0.01183157406333372
1 2,203,2,0.011773576151258555
slow service,191,2,0.011077601206356572
mashed potatoes,188,2,0.010903607470131076
fried chicken,186,2,0.010787611645980745
mexican food,183,2,0.010613617909755249
prime rib,180,2,0.010439624173529753
sports bar,180,2,0.010439624173529753
bar food,179,2,0.010381626261454587
dance floor,176,2,0.010207632525229092
