bigram,n,year,star,pec
30 min,7,2018,1,0.006653992395437262
4 people,7,2018,1,0.006653992395437262
cheese curds,7,2018,1,0.006653992395437262
chicken tenders,7,2018,1,0.006653992395437262
cirque du,7,2018,1,0.006653992395437262
container park,7,2018,1,0.006653992395437262
du soleil,7,2018,1,0.006653992395437262
fine print,7,2018,1,0.006653992395437262
mexican food,7,2018,1,0.006653992395437262
nmy wife,7,2018,1,0.006653992395437262
salt river,7,2018,1,0.006653992395437262
sour cream,7,2018,1,0.006653992395437262
story line,7,2018,1,0.006653992395437262
taco bell,7,2018,1,0.006653992395437262
wait time,7,2018,1,0.006653992395437262
yelp reviews,7,2018,1,0.006653992395437262
00 pm,6,2018,1,0.005703422053231939
3 days,6,2018,1,0.005703422053231939
30 pm,6,2018,1,0.005703422053231939
40 minutes,6,2018,1,0.005703422053231939
45 minutes,6,2018,1,0.005703422053231939
baked potato,6,2018,1,0.005703422053231939
botanical gardens,6,2018,1,0.005703422053231939
box office,6,2018,1,0.005703422053231939
coffee shop,6,2018,1,0.005703422053231939
crab cakes,6,2018,1,0.005703422053231939
egg salad,6,2018,1,0.005703422053231939
food arrived,6,2018,1,0.005703422053231939
grilled cheese,6,2018,1,0.005703422053231939
hard earned,6,2018,1,0.005703422053231939
haunted house,6,2018,1,0.005703422053231939
highly recommend,6,2018,1,0.005703422053231939
home button,6,2018,1,0.005703422053231939
huge disappointment,6,2018,1,0.005703422053231939
mexican restaurant,6,2018,1,0.005703422053231939
poor customer,6,2018,1,0.005703422053231939
quick bite,6,2018,1,0.005703422053231939
rude service,6,2018,1,0.005703422053231939
rude staff,6,2018,1,0.005703422053231939
terrible customer,6,2018,1,0.005703422053231939
worst experiences,6,2018,1,0.005703422053231939
2 hour,5,2018,1,0.004752851711026616
20 mins,5,2018,1,0.004752851711026616
3 hours,5,2018,1,0.004752851711026616
30 minute,5,2018,1,0.004752851711026616
4 days,5,2018,1,0.004752851711026616
9 30,5,2018,1,0.004752851711026616
las vegas,356,2016,5,0.07066296149265582
highly recommend,354,2016,5,0.0702659785629218
customer service,167,2016,5,0.03314807463279079
ice cream,143,2016,5,0.028384279475982533
super friendly,105,2016,5,0.020841603811036124
cirque du,98,2016,5,0.01945216355696705
tour guide,94,2016,5,0.018658197697499008
du soleil,93,2016,5,0.018459706232631996
friendly staff,93,2016,5,0.018459706232631996
gluten free,87,2016,5,0.01726875744342993
happy hour,83,2016,5,0.01647479158396189
top notch,76,2016,5,0.015085351329892815
red rock,74,2016,5,0.014688368400158794
5 stars,73,2016,5,0.014489876935291782
chopped salad,71,2016,5,0.01409289400555776
love love,70,2016,5,0.013894402540690751
absolutely love,61,2016,5,0.012107979356887654
hot chocolate,60,2016,5,0.011909487892020643
highly recommended,59,2016,5,0.011710996427153633
red rice,57,2016,5,0.01131401349741961
super nice,57,2016,5,0.01131401349741961
live music,55,2016,5,0.010917030567685589
absolutely amazing,54,2016,5,0.01071853910281858
coffee shop,53,2016,5,0.010520047637951568
parking lot,52,2016,5,0.010321556173084558
amazing food,50,2016,5,0.009924573243350537
fried chicken,50,2016,5,0.009924573243350537
thai food,50,2016,5,0.009924573243350537
pulled pork,48,2016,5,0.009527590313616514
fried rice,47,2016,5,0.009329098848749504
15 minutes,46,2016,5,0.009130607383882492
cheese curds,46,2016,5,0.009130607383882492
gift shop,45,2016,5,0.008932115919015483
pad thai,45,2016,5,0.008932115919015483
fremont street,43,2016,5,0.008535132989281461
nthe food,43,2016,5,0.008535132989281461
neon museum,42,2016,5,0.00833664152441445
absolutely loved,40,2016,5,0.007939658594680429
delicious food,40,2016,5,0.007939658594680429
excellent service,40,2016,5,0.007939658594680429
sweet potato,40,2016,5,0.007939658594680429
vegas strip,40,2016,5,0.007939658594680429
date night,39,2016,5,0.007741167129813418
ni love,39,2016,5,0.007741167129813418
onion rings,39,2016,5,0.007741167129813418
night tour,38,2016,5,0.007542675664946407
1 2,37,2016,5,0.007344184200079397
board games,37,2016,5,0.007344184200079397
family friendly,37,2016,5,0.007344184200079397
front row,37,2016,5,0.007344184200079397
pork belly,37,2016,5,0.007344184200079397
beer selection,36,2016,5,0.007145692735212386
outdoor seating,36,2016,5,0.007145692735212386
totally worth,36,2016,5,0.007145692735212386
craft beer,35,2016,5,0.0069472012703453755
pleasantly surprised,35,2016,5,0.0069472012703453755
bad seat,34,2016,5,0.006748709805478364
5 star,33,2016,5,0.006550218340611353
grilled cheese,33,2016,5,0.006550218340611353
30 minutes,32,2016,5,0.006351726875744343
amazing experience,32,2016,5,0.006351726875744343
container park,30,2016,5,0.0059547439460103215
fresh ingredients,30,2016,5,0.0059547439460103215
friendly service,30,2016,5,0.0059547439460103215
frozen hot,30,2016,5,0.0059547439460103215
saturday night,30,2016,5,0.0059547439460103215
absolutely delicious,29,2016,5,0.005756252481143311
bbq sauce,29,2016,5,0.005756252481143311
french toast,29,2016,5,0.005756252481143311
pretty cool,29,2016,5,0.005756252481143311
20 minutes,28,2016,5,0.0055577610162763
amazing service,28,2016,5,0.0055577610162763
entire time,28,2016,5,0.0055577610162763
extremely friendly,28,2016,5,0.0055577610162763
liberty market,28,2016,5,0.0055577610162763
mexican food,28,2016,5,0.0055577610162763
nthe staff,28,2016,5,0.0055577610162763
potato fries,28,2016,5,0.0055577610162763
farm grill,27,2016,5,0.00535926955140929
garlic fries,27,2016,5,0.00535926955140929
hidden gem,27,2016,5,0.00535926955140929
vegas weddings,27,2016,5,0.00535926955140929
west coast,27,2016,5,0.00535926955140929
board game,26,2016,5,0.005160778086542279
chicken sandwich,26,2016,5,0.005160778086542279
chocolate chip,26,2016,5,0.005160778086542279
excellent food,26,2016,5,0.005160778086542279
farmers market,26,2016,5,0.005160778086542279
frank lloyd,26,2016,5,0.005160778086542279
locally sourced,26,2016,5,0.005160778086542279
peanut butter,26,2016,5,0.005160778086542279
2 hours,25,2016,5,0.004962286621675268
cooked perfectly,25,2016,5,0.004962286621675268
dining experience,25,2016,5,0.004962286621675268
family owned,25,2016,5,0.004962286621675268
joe's farm,25,2016,5,0.004962286621675268
shampoo bars,25,2016,5,0.004962286621675268
wait staff,25,2016,5,0.004962286621675268
fast service,24,2016,5,0.004763795156808257
food options,24,2016,5,0.004763795156808257
las vegas,419,2015,5,0.08077887025255447
highly recommend,291,2015,5,0.05610179294389821
ice cream,185,2015,5,0.035666088297667244
customer service,157,2015,5,0.03026797763639869
cirque du,124,2015,5,0.02390591864276075
friendly staff,122,2015,5,0.023520339309812992
du soleil,108,2015,5,0.020821283979178717
super friendly,95,2015,5,0.018315018315018316
5 stars,93,2015,5,0.017929438982070563
chopped salad,88,2015,5,0.016965490649701175
hot chocolate,84,2015,5,0.016194331983805668
red rock,82,2015,5,0.015808752650857915
happy hour,80,2015,5,0.01542317331791016
love love,78,2015,5,0.015037593984962405
pulled pork,75,2015,5,0.014459224985540775
red rice,71,2015,5,0.013688066319645267
top notch,65,2015,5,0.012531328320802004
gluten free,63,2015,5,0.012145748987854251
live music,63,2015,5,0.012145748987854251
highly recommended,57,2015,5,0.01098901098901099
15 minutes,56,2015,5,0.010796221322537112
amazing food,56,2015,5,0.010796221322537112
gift shop,56,2015,5,0.010796221322537112
tour guide,55,2015,5,0.010603431656063235
delicious food,54,2015,5,0.010410641989589358
parking lot,54,2015,5,0.010410641989589358
frozen hot,52,2015,5,0.010025062656641603
pad thai,51,2015,5,0.009832272990167727
nthe food,50,2015,5,0.00963948332369385
container park,49,2015,5,0.009446693657219974
grilled cheese,47,2015,5,0.009061114324272219
sweet potato,47,2015,5,0.009061114324272219
absolutely love,44,2015,5,0.008482745324850587
le reve,44,2015,5,0.008482745324850587
onion rings,44,2015,5,0.008482745324850587
food truck,43,2015,5,0.00828995565837671
totally worth,43,2015,5,0.00828995565837671
pork belly,42,2015,5,0.008097165991902834
ni love,41,2015,5,0.007904376325428958
cheese curds,40,2015,5,0.00771158665895508
fremont street,40,2015,5,0.00771158665895508
fried rice,40,2015,5,0.00771158665895508
peanut butter,40,2015,5,0.00771158665895508
absolutely amazing,39,2015,5,0.007518796992481203
thai food,39,2015,5,0.007518796992481203
fried chicken,38,2015,5,0.007326007326007326
vegas strip,38,2015,5,0.007326007326007326
5 star,37,2015,5,0.007133217659533449
beer selection,37,2015,5,0.007133217659533449
french toast,37,2015,5,0.007133217659533449
friday night,37,2015,5,0.007133217659533449
rock canyon,37,2015,5,0.007133217659533449
coffee shop,36,2015,5,0.006940427993059572
friendly service,36,2015,5,0.006940427993059572
bad seat,35,2015,5,0.006747638326585695
liberty market,35,2015,5,0.006747638326585695
coca cola,34,2015,5,0.006554848660111818
noodle soup,34,2015,5,0.006554848660111818
super nice,34,2015,5,0.006554848660111818
1 2,32,2015,5,0.006169269327164064
30 minutes,32,2015,5,0.006169269327164064
craft beer,32,2015,5,0.006169269327164064
hidden gem,32,2015,5,0.006169269327164064
outdoor seating,32,2015,5,0.006169269327164064
excellent service,31,2015,5,0.005976479660690187
date night,30,2015,5,0.00578368999421631
neon museum,30,2015,5,0.00578368999421631
west coast,30,2015,5,0.00578368999421631
bbq sauce,29,2015,5,0.005590900327742433
3 times,28,2015,5,0.005398110661268556
beatles fan,28,2015,5,0.005398110661268556
mac cheese,28,2015,5,0.005398110661268556
mexican food,28,2015,5,0.005398110661268556
short ribs,28,2015,5,0.005398110661268556
5 5,27,2015,5,0.005205320994794679
dining experience,27,2015,5,0.005205320994794679
entire time,27,2015,5,0.005205320994794679
excellent food,27,2015,5,0.005205320994794679
farm grill,27,2015,5,0.005205320994794679
people watching,27,2015,5,0.005205320994794679
pleasantly surprised,27,2015,5,0.005205320994794679
pretty cool,27,2015,5,0.005205320994794679
public house,27,2015,5,0.005205320994794679
10 minutes,26,2015,5,0.005012531328320802
absolutely delicious,26,2015,5,0.005012531328320802
food trucks,26,2015,5,0.005012531328320802
nthe service,26,2015,5,0.005012531328320802
visiting vegas,26,2015,5,0.005012531328320802
wait staff,26,2015,5,0.005012531328320802
awesome food,25,2015,5,0.004819741661846925
cooked perfectly,25,2015,5,0.004819741661846925
family friendly,25,2015,5,0.004819741661846925
amazing burger,24,2015,5,0.004626951995373048
amazing experience,24,2015,5,0.004626951995373048
chicken salad,24,2015,5,0.004626951995373048
citizen public,24,2015,5,0.004626951995373048
family owned,24,2015,5,0.004626951995373048
front row,24,2015,5,0.004626951995373048
green tea,24,2015,5,0.004626951995373048
joe's farm,24,2015,5,0.004626951995373048
customer service,127,2017,1,0.10233682514101532
20 minutes,43,2017,1,0.0346494762288477
10 minutes,41,2017,1,0.033037872683319904
15 minutes,40,2017,1,0.032232070910556
30 minutes,30,2017,1,0.024174053182917002
las vegas,29,2017,1,0.023368251410153102
cirque du,22,2017,1,0.017727639000805803
du soleil,22,2017,1,0.017727639000805803
extremely rude,22,2017,1,0.017727639000805803
2 hours,17,2017,1,0.0136986301369863
30 min,17,2017,1,0.0136986301369863
hot chocolate,17,2017,1,0.0136986301369863
45 minutes,16,2017,1,0.0128928283642224
credit card,16,2017,1,0.0128928283642224
horrible experience,16,2017,1,0.0128928283642224
ice cream,16,2017,1,0.0128928283642224
terrible service,16,2017,1,0.0128928283642224
30 mins,15,2017,1,0.012087026591458501
happy hour,15,2017,1,0.012087026591458501
parking lot,15,2017,1,0.012087026591458501
0 stars,14,2017,1,0.011281224818694601
40 minutes,14,2017,1,0.011281224818694601
casa loma,14,2017,1,0.011281224818694601
wait staff,14,2017,1,0.011281224818694601
bad service,13,2017,1,0.010475423045930701
extremely disappointed,13,2017,1,0.010475423045930701
1 2,12,2017,1,0.009669621273166801
1 star,12,2017,1,0.009669621273166801
25 minutes,12,2017,1,0.009669621273166801
fremont street,12,2017,1,0.009669621273166801
wrist bands,12,2017,1,0.009669621273166801
20 min,11,2017,1,0.008863819500402902
bad experience,11,2017,1,0.008863819500402902
ice skating,11,2017,1,0.008863819500402902
multiple times,11,2017,1,0.008863819500402902
worst service,11,2017,1,0.008863819500402902
10 min,10,2017,1,0.008058017727639
5 minutes,10,2017,1,0.008058017727639
desert wireless,10,2017,1,0.008058017727639
food poisoning,10,2017,1,0.008058017727639
months ago,10,2017,1,0.008058017727639
poor service,10,2017,1,0.008058017727639
slow service,10,2017,1,0.008058017727639
wait time,10,2017,1,0.008058017727639
1 hour,9,2017,1,0.007252215954875101
3 hours,9,2017,1,0.007252215954875101
bowling alley,9,2017,1,0.007252215954875101
gift shop,9,2017,1,0.007252215954875101
story line,9,2017,1,0.007252215954875101
terrible customer,9,2017,1,0.007252215954875101
terrible experience,9,2017,1,0.007252215954875101
worst customer,9,2017,1,0.007252215954875101
35 minutes,8,2017,1,0.0064464141821112
5 stars,8,2017,1,0.0064464141821112
6 30,8,2017,1,0.0064464141821112
6 people,8,2017,1,0.0064464141821112
chicken sandwich,8,2017,1,0.0064464141821112
fast food,8,2017,1,0.0064464141821112
front desk,8,2017,1,0.0064464141821112
grocery store,8,2017,1,0.0064464141821112
horrible customer,8,2017,1,0.0064464141821112
horrible service,8,2017,1,0.0064464141821112
mexican food,8,2017,1,0.0064464141821112
nthe food,8,2017,1,0.0064464141821112
positive reviews,8,2017,1,0.0064464141821112
skating rink,8,2017,1,0.0064464141821112
ten minutes,8,2017,1,0.0064464141821112
water park,8,2017,1,0.0064464141821112
worst experience,8,2017,1,0.0064464141821112
20 mins,7,2017,1,0.0056406124093473006
bought tickets,7,2017,1,0.0056406124093473006
cafe rio,7,2017,1,0.0056406124093473006
cell phone,7,2017,1,0.0056406124093473006
cox cable,7,2017,1,0.0056406124093473006
empty tables,7,2017,1,0.0056406124093473006
entrance fee,7,2017,1,0.0056406124093473006
haunted house,7,2017,1,0.0056406124093473006
hour wait,7,2017,1,0.0056406124093473006
lazy river,7,2017,1,0.0056406124093473006
magic tricks,7,2017,1,0.0056406124093473006
minute wait,7,2017,1,0.0056406124093473006
negative stars,7,2017,1,0.0056406124093473006
purchased tickets,7,2017,1,0.0056406124093473006
street performers,7,2017,1,0.0056406124093473006
valentine's day,7,2017,1,0.0056406124093473006
wave pool,7,2017,1,0.0056406124093473006
wrist band,7,2017,1,0.0056406124093473006
00 pm,6,2017,1,0.004834810636583401
15 mins,6,2017,1,0.004834810636583401
2 days,6,2017,1,0.004834810636583401
2 people,6,2017,1,0.004834810636583401
4 times,6,2017,1,0.004834810636583401
aloha kitchen,6,2017,1,0.004834810636583401
buy tickets,6,2017,1,0.004834810636583401
car wash,6,2017,1,0.004834810636583401
complete waste,6,2017,1,0.004834810636583401
dining experience,6,2017,1,0.004834810636583401
entire time,6,2017,1,0.004834810636583401
eye contact,6,2017,1,0.004834810636583401
falling asleep,6,2017,1,0.004834810636583401
customer service,126,2016,1,0.09084354722422494
10 minutes,56,2016,1,0.04037490987743331
30 minutes,48,2016,1,0.03460706560922855
20 minutes,41,2016,1,0.029560201874549386
las vegas,35,2016,1,0.025234318673395817
15 minutes,34,2016,1,0.024513338139870222
hot chocolate,30,2016,1,0.021629416005767843
terrible service,24,2016,1,0.017303532804614274
1 2,23,2016,1,0.01658255227108868
ice cream,23,2016,1,0.01658255227108868
5 minutes,22,2016,1,0.015861571737563085
frozen hot,22,2016,1,0.015861571737563085
happy hour,22,2016,1,0.015861571737563085
1 star,21,2016,1,0.01514059120403749
2 hours,21,2016,1,0.01514059120403749
45 minutes,21,2016,1,0.01514059120403749
worst service,21,2016,1,0.01514059120403749
bad service,19,2016,1,0.0136986301369863
horrible service,19,2016,1,0.0136986301369863
extremely rude,17,2016,1,0.012256669069935111
worst experience,17,2016,1,0.012256669069935111
nthe food,16,2016,1,0.011535688536409516
credit card,15,2016,1,0.010814708002883922
terrible experience,15,2016,1,0.010814708002883922
bad experience,14,2016,1,0.010093727469358327
cafe rio,14,2016,1,0.010093727469358327
italian grotto,14,2016,1,0.010093727469358327
multiple times,14,2016,1,0.010093727469358327
parking lot,14,2016,1,0.010093727469358327
poor service,14,2016,1,0.010093727469358327
3 times,13,2016,1,0.009372746935832732
horrible customer,13,2016,1,0.009372746935832732
40 minutes,12,2016,1,0.008651766402307137
bad food,12,2016,1,0.008651766402307137
fremont street,12,2016,1,0.008651766402307137
wait staff,12,2016,1,0.008651766402307137
worst customer,12,2016,1,0.008651766402307137
1 hour,11,2016,1,0.007930785868781542
90 minutes,11,2016,1,0.007930785868781542
extremely disappointed,11,2016,1,0.007930785868781542
fried chicken,11,2016,1,0.007930785868781542
horrible experience,11,2016,1,0.007930785868781542
saturday night,11,2016,1,0.007930785868781542
30 mins,10,2016,1,0.007209805335255948
food poisoning,10,2016,1,0.007209805335255948
menu items,10,2016,1,0.007209805335255948
months ago,10,2016,1,0.007209805335255948
0 stars,9,2016,1,0.006488824801730353
15 min,9,2016,1,0.006488824801730353
front desk,9,2016,1,0.006488824801730353
italian food,9,2016,1,0.006488824801730353
mexican food,9,2016,1,0.006488824801730353
security guard,9,2016,1,0.006488824801730353
security guards,9,2016,1,0.006488824801730353
star rating,9,2016,1,0.006488824801730353
swap meet,9,2016,1,0.006488824801730353
turkey leg,9,2016,1,0.006488824801730353
wait time,9,2016,1,0.006488824801730353
yelp reviews,9,2016,1,0.006488824801730353
25 minutes,8,2016,1,0.005767844268204758
3 4,8,2016,1,0.005767844268204758
3 hours,8,2016,1,0.005767844268204758
chicken sandwich,8,2016,1,0.005767844268204758
coffee shop,8,2016,1,0.005767844268204758
door dash,8,2016,1,0.005767844268204758
live music,8,2016,1,0.005767844268204758
negative review,8,2016,1,0.005767844268204758
negative reviews,8,2016,1,0.005767844268204758
negative stars,8,2016,1,0.005767844268204758
spring training,8,2016,1,0.005767844268204758
star reviews,8,2016,1,0.005767844268204758
terrible food,8,2016,1,0.005767844268204758
10 mins,7,2016,1,0.005046863734679163
2 days,7,2016,1,0.005046863734679163
bad day,7,2016,1,0.005046863734679163
casa loma,7,2016,1,0.005046863734679163
cell phone,7,2016,1,0.005046863734679163
chicken strips,7,2016,1,0.005046863734679163
cirque du,7,2016,1,0.005046863734679163
corned beef,7,2016,1,0.005046863734679163
dining experience,7,2016,1,0.005046863734679163
du soleil,7,2016,1,0.005046863734679163
entire time,7,2016,1,0.005046863734679163
front door,7,2016,1,0.005046863734679163
grilled cheese,7,2016,1,0.005046863734679163
iphone 5,7,2016,1,0.005046863734679163
mediocre food,7,2016,1,0.005046863734679163
minute wait,7,2016,1,0.005046863734679163
nthe bad,7,2016,1,0.005046863734679163
phone calls,7,2016,1,0.005046863734679163
serendipity 3,7,2016,1,0.005046863734679163
service food,7,2016,1,0.005046863734679163
slow service,7,2016,1,0.005046863734679163
weeks ago,7,2016,1,0.005046863734679163
worst restaurant,7,2016,1,0.005046863734679163
10 15,6,2016,1,0.004325883201153569
10 30,6,2016,1,0.004325883201153569
2 weeks,6,2016,1,0.004325883201153569
4 people,6,2016,1,0.004325883201153569
40 mins,6,2016,1,0.004325883201153569
hot chocolate,55,2015,2,0.05203405865657521
frozen hot,46,2015,2,0.043519394512771994
customer service,40,2015,2,0.03784295175023652
20 minutes,35,2015,2,0.033112582781456956
2 stars,27,2015,2,0.02554399243140965
ice cream,27,2015,2,0.02554399243140965
las vegas,27,2015,2,0.02554399243140965
10 minutes,25,2015,2,0.023651844843897825
hot dog,24,2015,2,0.02270577105014191
nthe food,24,2015,2,0.02270577105014191
15 minutes,20,2015,2,0.01892147587511826
30 minutes,20,2015,2,0.01892147587511826
happy hour,17,2015,2,0.01608325449385052
onion rings,17,2015,2,0.01608325449385052
grilled cheese,16,2015,2,0.015137180700094607
cirque du,15,2015,2,0.014191106906338695
poor service,15,2015,2,0.014191106906338695
du soleil,14,2015,2,0.013245033112582781
fremont street,13,2015,2,0.01229895931882687
5 minutes,12,2015,2,0.011352885525070956
dining experience,12,2015,2,0.011352885525070956
parking lot,12,2015,2,0.011352885525070956
wait staff,12,2015,2,0.011352885525070956
1 2,11,2015,2,0.010406811731315043
friday night,11,2015,2,0.010406811731315043
wave pool,11,2015,2,0.010406811731315043
bad day,10,2015,2,0.00946073793755913
food trucks,10,2015,2,0.00946073793755913
fried chicken,10,2015,2,0.00946073793755913
mexican food,10,2015,2,0.00946073793755913
whipped cream,10,2015,2,0.00946073793755913
2 hours,9,2015,2,0.008514664143803218
45 minutes,9,2015,2,0.008514664143803218
bbq chicken,9,2015,2,0.008514664143803218
chicken sandwich,9,2015,2,0.008514664143803218
nthe service,9,2015,2,0.008514664143803218
pulled pork,9,2015,2,0.008514664143803218
red rice,9,2015,2,0.008514664143803218
saturday night,9,2015,2,0.008514664143803218
1 star,8,2015,2,0.007568590350047304
5 stars,8,2015,2,0.007568590350047304
bad service,8,2015,2,0.007568590350047304
cirque de,8,2015,2,0.007568590350047304
live music,8,2015,2,0.007568590350047304
write home,8,2015,2,0.007568590350047304
yelp reviews,8,2015,2,0.007568590350047304
2 star,7,2015,2,0.006622516556291391
25 minutes,7,2015,2,0.006622516556291391
birthday party,7,2015,2,0.006622516556291391
chicken wings,7,2015,2,0.006622516556291391
cold brew,7,2015,2,0.006622516556291391
grilled chicken,7,2015,2,0.006622516556291391
iced tea,7,2015,2,0.006622516556291391
slow service,7,2015,2,0.006622516556291391
station square,7,2015,2,0.006622516556291391
street performers,7,2015,2,0.006622516556291391
terrible service,7,2015,2,0.006622516556291391
wait time,7,2015,2,0.006622516556291391
2 people,6,2015,2,0.005676442762535478
4 people,6,2015,2,0.005676442762535478
4 times,6,2015,2,0.005676442762535478
40 minutes,6,2015,2,0.005676442762535478
bbq sauce,6,2015,2,0.005676442762535478
beer selection,6,2015,2,0.005676442762535478
chain restaurants,6,2015,2,0.005676442762535478
credit card,6,2015,2,0.005676442762535478
entire time,6,2015,2,0.005676442762535478
eye contact,6,2015,2,0.005676442762535478
farmers market,6,2015,2,0.005676442762535478
fish tacos,6,2015,2,0.005676442762535478
food quality,6,2015,2,0.005676442762535478
food truck,6,2015,2,0.005676442762535478
french toast,6,2015,2,0.005676442762535478
gift shop,6,2015,2,0.005676442762535478
hand pulled,6,2015,2,0.005676442762535478
hob nobs,6,2015,2,0.005676442762535478
left feeling,6,2015,2,0.005676442762535478
local food,6,2015,2,0.005676442762535478
mediocre food,6,2015,2,0.005676442762535478
people waiting,6,2015,2,0.005676442762535478
pork sandwich,6,2015,2,0.005676442762535478
pretty disappointed,6,2015,2,0.005676442762535478
price tag,6,2015,2,0.005676442762535478
serendipity 3,6,2015,2,0.005676442762535478
white rice,6,2015,2,0.005676442762535478
15 mins,5,2015,2,0.004730368968779565
bad experience,5,2015,2,0.004730368968779565
cheese curds,5,2015,2,0.004730368968779565
chicken kelaguen,5,2015,2,0.004730368968779565
chili oil,5,2015,2,0.004730368968779565
couple times,5,2015,2,0.004730368968779565
dance floor,5,2015,2,0.004730368968779565
de soleil,5,2015,2,0.004730368968779565
deep fried,5,2015,2,0.004730368968779565
farmer's market,5,2015,2,0.004730368968779565
food items,5,2015,2,0.004730368968779565
food options,5,2015,2,0.004730368968779565
free tickets,5,2015,2,0.004730368968779565
french fries,5,2015,2,0.004730368968779565
gluten free,5,2015,2,0.004730368968779565
las vegas,42,2018,3,0.042726347914547304
3 stars,33,2018,3,0.0335707019328586
ice cream,30,2018,3,0.030518819938962362
fremont street,28,2018,3,0.028484231943031537
customer service,26,2018,3,0.026449643947100712
du soleil,23,2018,3,0.023397761953204477
happy hour,23,2018,3,0.023397761953204477
cirque du,22,2018,3,0.022380467955239063
nthe food,19,2018,3,0.019328585961342827
pulled pork,19,2018,3,0.019328585961342827
cheese curds,18,2018,3,0.018311291963377416
parking lot,16,2018,3,0.01627670396744659
pretty cool,16,2018,3,0.01627670396744659
20 minutes,14,2018,3,0.014242115971515769
hot chocolate,14,2018,3,0.014242115971515769
4 stars,12,2018,3,0.012207527975584944
5 stars,12,2018,3,0.012207527975584944
cactus garden,12,2018,3,0.012207527975584944
container park,12,2018,3,0.012207527975584944
food options,12,2018,3,0.012207527975584944
super friendly,12,2018,3,0.012207527975584944
15 minutes,11,2018,3,0.011190233977619531
gift shop,11,2018,3,0.011190233977619531
golden nugget,11,2018,3,0.011190233977619531
onion rings,11,2018,3,0.011190233977619531
write home,11,2018,3,0.011190233977619531
30 minutes,10,2018,3,0.01017293997965412
bbq sauce,10,2018,3,0.01017293997965412
pork belly,10,2018,3,0.01017293997965412
saturday night,10,2018,3,0.01017293997965412
zip line,10,2018,3,0.01017293997965412
10 minutes,9,2018,3,0.009155645981688708
family friendly,9,2018,3,0.009155645981688708
food truck,9,2018,3,0.009155645981688708
grilled cheese,9,2018,3,0.009155645981688708
live music,9,2018,3,0.009155645981688708
nhttps www,9,2018,3,0.009155645981688708
nthe service,9,2018,3,0.009155645981688708
red rice,9,2018,3,0.009155645981688708
street performers,9,2018,3,0.009155645981688708
www yelp,9,2018,3,0.009155645981688708
3 select,8,2018,3,0.008138351983723296
45 minutes,8,2018,3,0.008138351983723296
beet salad,8,2018,3,0.008138351983723296
biz_photos ethel,8,2018,3,0.008138351983723296
breakfast sandwich,8,2018,3,0.008138351983723296
chocolate henderson,8,2018,3,0.008138351983723296
credit card,8,2018,3,0.008138351983723296
friday night,8,2018,3,0.008138351983723296
henderson 3,8,2018,3,0.008138351983723296
penn teller,8,2018,3,0.008138351983723296
people watching,8,2018,3,0.008138351983723296
street experience,8,2018,3,0.008138351983723296
wait staff,8,2018,3,0.008138351983723296
wave pool,8,2018,3,0.008138351983723296
1 2,7,2018,3,0.007121057985757884
4 5,7,2018,3,0.007121057985757884
5 star,7,2018,3,0.007121057985757884
chopped salad,7,2018,3,0.007121057985757884
coffee shop,7,2018,3,0.007121057985757884
outdoor seating,7,2018,3,0.007121057985757884
price tag,7,2018,3,0.007121057985757884
tickets online,7,2018,3,0.007121057985757884
vegan options,7,2018,3,0.007121057985757884
wait time,7,2018,3,0.007121057985757884
zoo lights,7,2018,3,0.007121057985757884
3 5,6,2018,3,0.006103763987792472
average food,6,2018,3,0.006103763987792472
bit disappointed,6,2018,3,0.006103763987792472
blue cheese,6,2018,3,0.006103763987792472
box office,6,2018,3,0.006103763987792472
chicken tacos,6,2018,3,0.006103763987792472
decent food,6,2018,3,0.006103763987792472
french toast,6,2018,3,0.006103763987792472
highly recommend,6,2018,3,0.006103763987792472
mexican food,6,2018,3,0.006103763987792472
ping pong,6,2018,3,0.006103763987792472
red wine,6,2018,3,0.006103763987792472
served cold,6,2018,3,0.006103763987792472
vegas strip,6,2018,3,0.006103763987792472
10 15,5,2018,3,0.00508646998982706
10 mins,5,2018,3,0.00508646998982706
15 mins,5,2018,3,0.00508646998982706
2 hours,5,2018,3,0.00508646998982706
2 stars,5,2018,3,0.00508646998982706
3 times,5,2018,3,0.00508646998982706
4 star,5,2018,3,0.00508646998982706
aunt chiladas,5,2018,3,0.00508646998982706
bad night,5,2018,3,0.00508646998982706
bread pudding,5,2018,3,0.00508646998982706
cafeteria style,5,2018,3,0.00508646998982706
christmas market,5,2018,3,0.00508646998982706
cider donuts,5,2018,3,0.00508646998982706
citizen public,5,2018,3,0.00508646998982706
coca cola,5,2018,3,0.00508646998982706
couple times,5,2018,3,0.00508646998982706
decent selection,5,2018,3,0.00508646998982706
english muffin,5,2018,3,0.00508646998982706
eye contact,5,2018,3,0.00508646998982706
fast food,5,2018,3,0.00508646998982706
las vegas,164,2017,4,0.06401249024199844
ice cream,123,2017,4,0.04800936768149883
fremont street,71,2017,4,0.02771272443403591
happy hour,70,2017,4,0.0273224043715847
highly recommend,61,2017,4,0.023809523809523808
5 stars,60,2017,4,0.0234192037470726
4 stars,50,2017,4,0.0195160031225605
gift shop,47,2017,4,0.01834504293520687
pretty cool,47,2017,4,0.01834504293520687
cirque du,45,2017,4,0.01756440281030445
cheese curds,43,2017,4,0.01678376268540203
parking lot,41,2017,4,0.01600312256049961
tour guide,40,2017,4,0.0156128024980484
