bigram,n,year,star,pec
delivery date,58,2016,1,0.004566569561451854
1 hour,57,2016,1,0.004487835603495788
insurance company,57,2016,1,0.004487835603495788
appliance repair,56,2016,1,0.004409101645539721
horrible company,56,2016,1,0.004409101645539721
negative reviews,56,2016,1,0.004409101645539721
4 months,55,2016,1,0.004330367687583655
ice maker,55,2016,1,0.004330367687583655
business practices,54,2016,1,0.004251633729627589
hours late,54,2016,1,0.004251633729627589
call center,53,2016,1,0.004172899771671522
geek squad,53,2016,1,0.004172899771671522
horrible horrible,53,2016,1,0.004172899771671522
sales rep,53,2016,1,0.004172899771671522
customer service,142,2017,3,0.1275831087151842
3 stars,58,2017,3,0.05211141060197664
post office,40,2017,3,0.03593890386343217
10 minutes,25,2017,3,0.022461814914645103
5 stars,21,2017,3,0.018867924528301886
apple store,21,2017,3,0.018867924528301886
2 weeks,18,2017,3,0.016172506738544475
las vegas,18,2017,3,0.016172506738544475
15 minutes,17,2017,3,0.015274034141958671
5 star,16,2017,3,0.014375561545372867
dry cleaning,16,2017,3,0.014375561545372867
phone call,16,2017,3,0.014375561545372867
1 2,15,2017,3,0.013477088948787063
home depot,15,2017,3,0.013477088948787063
star review,15,2017,3,0.013477088948787063
thrift store,15,2017,3,0.013477088948787063
30 minutes,14,2017,3,0.012578616352201259
3 star,13,2017,3,0.011680143755615454
3 hours,12,2017,3,0.01078167115902965
business cards,12,2017,3,0.01078167115902965
credit card,12,2017,3,0.01078167115902965
multiple times,12,2017,3,0.01078167115902965
parking lot,12,2017,3,0.01078167115902965
pest control,12,2017,3,0.01078167115902965
wait time,12,2017,3,0.01078167115902965
2 stars,11,2017,3,0.009883198562443846
20 minutes,11,2017,3,0.009883198562443846
3 days,11,2017,3,0.009883198562443846
super nice,11,2017,3,0.009883198562443846
bridal shop,10,2017,3,0.008984725965858042
ni called,10,2017,3,0.008984725965858042
timely manner,10,2017,3,0.008984725965858042
2 days,9,2017,3,0.008086253369272238
4 stars,9,2017,3,0.008086253369272238
5 days,9,2017,3,0.008086253369272238
5 minutes,9,2017,3,0.008086253369272238
friendly staff,9,2017,3,0.008086253369272238
nthe store,9,2017,3,0.008086253369272238
storage unit,9,2017,3,0.008086253369272238
wedding dress,9,2017,3,0.008086253369272238
00 pm,8,2017,3,0.0071877807726864335
1 star,8,2017,3,0.0071877807726864335
24 hours,8,2017,3,0.0071877807726864335
3 4,8,2017,3,0.0071877807726864335
3 weeks,8,2017,3,0.0071877807726864335
dr johnson,8,2017,3,0.0071877807726864335
extremely rude,8,2017,3,0.0071877807726864335
front desk,8,2017,3,0.0071877807726864335
highly recommend,8,2017,3,0.0071877807726864335
https www,8,2017,3,0.0071877807726864335
months ago,8,2017,3,0.0071877807726864335
oil change,8,2017,3,0.0071877807726864335
2 hours,7,2017,3,0.006289308176100629
2 months,7,2017,3,0.006289308176100629
45 minutes,7,2017,3,0.006289308176100629
5 mins,7,2017,3,0.006289308176100629
ac unit,7,2017,3,0.006289308176100629
bed frame,7,2017,3,0.006289308176100629
carpet cleaning,7,2017,3,0.006289308176100629
deep cleaning,7,2017,3,0.006289308176100629
guitar center,7,2017,3,0.006289308176100629
overnight prints,7,2017,3,0.006289308176100629
pain meds,7,2017,3,0.006289308176100629
phone calls,7,2017,3,0.006289308176100629
repair guy,7,2017,3,0.006289308176100629
sales associate,7,2017,3,0.006289308176100629
time frame,7,2017,3,0.006289308176100629
web page,7,2017,3,0.006289308176100629
1 hour,6,2017,3,0.005390835579514825
2 star,6,2017,3,0.005390835579514825
3 times,6,2017,3,0.005390835579514825
4 30,6,2017,3,0.005390835579514825
apple watch,6,2017,3,0.005390835579514825
bad experience,6,2017,3,0.005390835579514825
bike shop,6,2017,3,0.005390835579514825
coffee bicycles,6,2017,3,0.005390835579514825
