bigram,n,star,pec
cool perspective,1,3,0.0072992700729927005
copied sky,1,3,0.0072992700729927005
copperfield separate,1,3,0.0072992700729927005
business cards,8,2,0.056338028169014086
customer service,7,2,0.04929577464788732
contacted customer,3,2,0.02112676056338028
duluth trading,3,2,0.02112676056338028
happy hour,3,2,0.02112676056338028
short sale,3,2,0.02112676056338028
2 stars,2,2,0.014084507042253521
3 days,2,2,0.014084507042253521
5 stars,2,2,0.014084507042253521
bbq sauce,2,2,0.014084507042253521
common sense,2,2,0.014084507042253521
cust serv,2,2,0.014084507042253521
diamond plating,2,2,0.014084507042253521
fast signs,2,2,0.014084507042253521
fox 5,2,2,0.014084507042253521
las vegas,2,2,0.014084507042253521
local news,2,2,0.014084507042253521
local stations,2,2,0.014084507042253521
news reporters,2,2,0.014084507042253521
package price,2,2,0.014084507042253521
people watching,2,2,0.014084507042253521
repeating stories,2,2,0.014084507042253521
replay replay,2,2,0.014084507042253521
report news,2,2,0.014084507042253521
shipping confirmation,2,2,0.014084507042253521
special package,2,2,0.014084507042253521
wait time,2,2,0.014084507042253521
0 paid,1,2,0.007042253521126761
1 3,1,2,0.007042253521126761
175 ish,1,2,0.007042253521126761
2 3s,1,2,0.007042253521126761
2 short,1,2,0.007042253521126761
2 star,1,2,0.007042253521126761
2 words,1,2,0.007042253521126761
25 yrs,1,2,0.007042253521126761
271.00 finally,1,2,0.007042253521126761
3 comments,1,2,0.007042253521126761
3 properties,1,2,0.007042253521126761
3 stars,1,2,0.007042253521126761
3 times,1,2,0.007042253521126761
3000 4000,1,2,0.007042253521126761
35.00 phone,1,2,0.007042253521126761
4 star,1,2,0.007042253521126761
5 news,1,2,0.007042253521126761
8oz glasses,1,2,0.007042253521126761
absolute worst,1,2,0.007042253521126761
absolutely excellent,1,2,0.007042253521126761
abuelo's patron,1,2,0.007042253521126761
actions miss,1,2,0.007042253521126761
additional research,1,2,0.007042253521126761
advertiser event,1,2,0.007042253521126761
age world,1,2,0.007042253521126761
agent told,1,2,0.007042253521126761
agua frescas,1,2,0.007042253521126761
air force,1,2,0.007042253521126761
amateur hour,1,2,0.007042253521126761
amateur radio,1,2,0.007042253521126761
announcers combined,1,2,0.007042253521126761
annual incrs,1,2,0.007042253521126761
antenna website,1,2,0.007042253521126761
apologetic behavior,1,2,0.007042253521126761
arizona corp,1,2,0.007042253521126761
arizona republic,1,2,0.007042253521126761
ate quoted,1,2,0.007042253521126761
attention nwe,1,2,0.007042253521126761
avondale goodyear,1,2,0.007042253521126761
awful yikes,1,2,0.007042253521126761
bad attitude,1,2,0.007042253521126761
barbie factor,1,2,0.007042253521126761
basic quality,1,2,0.007042253521126761
basketball absolutely,1,2,0.007042253521126761
basketball programming,1,2,0.007042253521126761
basketball team,1,2,0.007042253521126761
bday boy,1,2,0.007042253521126761
beef burro,1,2,0.007042253521126761
beloved channel,1,2,0.007042253521126761
biggest complaint,1,2,0.007042253521126761
biggest issue,1,2,0.007042253521126761
bill conveniently,1,2,0.007042253521126761
bill reflected,1,2,0.007042253521126761
billionaire briefcase,1,2,0.007042253521126761
birthday dinner,1,2,0.007042253521126761
bit harder,1,2,0.007042253521126761
bit hazy,1,2,0.007042253521126761
blah chips,1,2,0.007042253521126761
blues weekend,1,2,0.007042253521126761
boring egos,1,2,0.007042253521126761
bringing water,1,2,0.007042253521126761
broken english,1,2,0.007042253521126761
brown ups,1,2,0.007042253521126761
bull guarantee,1,2,0.007042253521126761
bull return,1,2,0.007042253521126761
bullshit guarantee,1,2,0.007042253521126761
burro chicken,1,2,0.007042253521126761
burro deep,1,2,0.007042253521126761
business yolanda,1,2,0.007042253521126761
buyer beware,1,2,0.007042253521126761
buying duluth,1,2,0.007042253521126761
cable box,1,2,0.007042253521126761
call bull,1,2,0.007042253521126761
las vegas,13,4,0.07602339181286549
customer service,9,4,0.05263157894736842
television city,6,4,0.03508771929824561
vegas strip,6,4,0.03508771929824561
cbs television,4,4,0.023391812865497075
circus circus,4,4,0.023391812865497075
1 star,3,4,0.017543859649122806
cirque du,3,4,0.017543859649122806
du soleil,3,4,0.017543859649122806
free stuff,3,4,0.017543859649122806
mgm grand,3,4,0.017543859649122806
4 stars,2,4,0.011695906432748537
april 2016,2,4,0.011695906432748537
cheese bites,2,4,0.011695906432748537
city store,2,4,0.011695906432748537
comfortable shoes,2,4,0.011695906432748537
couple hours,2,4,0.011695906432748537
discount coupon,2,4,0.011695906432748537
duluth trading,2,4,0.011695906432748537
excellent customer,2,4,0.011695906432748537
fathers day,2,4,0.011695906432748537
firehose pants,2,4,0.011695906432748537
front desk,2,4,0.011695906432748537
https www,2,4,0.011695906432748537
mashed potatoes,2,4,0.011695906432748537
mexican food,2,4,0.011695906432748537
newbie resident,2,4,0.011695906432748537
pay attention,2,4,0.011695906432748537
san francisco,2,4,0.011695906432748537
star review,2,4,0.011695906432748537
strip clubs,2,4,0.011695906432748537
top notch,2,4,0.011695906432748537
treasure island,2,4,0.011695906432748537
vegan options,2,4,0.011695906432748537
wear comfortable,2,4,0.011695906432748537
www vegas,2,4,0.011695906432748537
1 hour,1,4,0.005847953216374269
100 worth,1,4,0.005847953216374269
100f waiter,1,4,0.005847953216374269
102.5 fm,1,4,0.005847953216374269
12 16,1,4,0.005847953216374269
16 2015,1,4,0.005847953216374269
16 miles,1,4,0.005847953216374269
18 24,1,4,0.005847953216374269
2 days,1,4,0.005847953216374269
2 hours,1,4,0.005847953216374269
2 sizes,1,4,0.005847953216374269
2 souped,1,4,0.005847953216374269
2 weeks,1,4,0.005847953216374269
20 gift,1,4,0.005847953216374269
20 minutes,1,4,0.005847953216374269
20 refunded,1,4,0.005847953216374269
2010 change,1,4,0.005847953216374269
2012 google,1,4,0.005847953216374269
24 hours,1,4,0.005847953216374269
3 30,1,4,0.005847953216374269
3 days,1,4,0.005847953216374269
3 star,1,4,0.005847953216374269
3 stars,1,4,0.005847953216374269
3 websites,1,4,0.005847953216374269
30 miles,1,4,0.005847953216374269
4 enchiladas,1,4,0.005847953216374269
45 minute,1,4,0.005847953216374269
5 00pm,1,4,0.005847953216374269
5 days,1,4,0.005847953216374269
5 hours,1,4,0.005847953216374269
5 lists,1,4,0.005847953216374269
5 pairs,1,4,0.005847953216374269
5 star,1,4,0.005847953216374269
5 stars,1,4,0.005847953216374269
5 underwear,1,4,0.005847953216374269
6 longtail,1,4,0.005847953216374269
7 day,1,4,0.005847953216374269
7 minutes,1,4,0.005847953216374269
84 stations,1,4,0.005847953216374269
abc pbs,1,4,0.005847953216374269
absolutely hate,1,4,0.005847953216374269
ac fixed,1,4,0.005847953216374269
ac issue,1,4,0.005847953216374269
ac issues,1,4,0.005847953216374269
activities charlotte,1,4,0.005847953216374269
added comments,1,4,0.005847953216374269
additional custom,1,4,0.005847953216374269
ads commercials,1,4,0.005847953216374269
adult's disneyland,1,4,0.005847953216374269
adventurous individual,1,4,0.005847953216374269
advertising board,1,4,0.005847953216374269
advertising paints,1,4,0.005847953216374269
advice bring,1,4,0.005847953216374269
aforementioned vinyl,1,4,0.005847953216374269
age range,1,4,0.005847953216374269
ages demographics,1,4,0.005847953216374269
air quality,1,4,0.005847953216374269
alcohol oxygen,1,4,0.005847953216374269
alcohol tattoo,1,4,0.005847953216374269
alike enjoyed,1,4,0.005847953216374269
alt rock,1,4,0.005847953216374269
american channels,1,4,0.005847953216374269
american television,1,4,0.005847953216374269
american vibe,1,4,0.005847953216374269
customer service,63,1,0.1745152354570637
internet service,11,1,0.030470914127423823
cox communications,8,1,0.0221606648199446
worst customer,8,1,0.0221606648199446
6 months,7,1,0.019390581717451522
free shipping,6,1,0.01662049861495845
cable service,5,1,0.013850415512465374
terrible terrible,5,1,0.013850415512465374
15 minutes,4,1,0.0110803324099723
2 hours,4,1,0.0110803324099723
3 days,4,1,0.0110803324099723
business cards,4,1,0.0110803324099723
bye bye,4,1,0.0110803324099723
credit card,4,1,0.0110803324099723
direct tv,4,1,0.0110803324099723
horrible customer,4,1,0.0110803324099723
horrible service,4,1,0.0110803324099723
sour cream,4,1,0.0110803324099723
store manager,4,1,0.0110803324099723
worst service,4,1,0.0110803324099723
0 stars,3,1,0.008310249307479225
1 star,3,1,0.008310249307479225
10 15,3,1,0.008310249307479225
10 hours,3,1,0.008310249307479225
100 percent,3,1,0.008310249307479225
2 days,3,1,0.008310249307479225
2 weeks,3,1,0.008310249307479225
50 minutes,3,1,0.008310249307479225
6 days,3,1,0.008310249307479225
arizona republic,3,1,0.008310249307479225
az republic,3,1,0.008310249307479225
barrio cafe,3,1,0.008310249307479225
bouncy chair,3,1,0.008310249307479225
cable tv,3,1,0.008310249307479225
called cox,3,1,0.008310249307479225
channel 3,3,1,0.008310249307479225
charlotte observer,3,1,0.008310249307479225
chile relleno,3,1,0.008310249307479225
contact info,3,1,0.008310249307479225
cox cable,3,1,0.008310249307479225
cox customer,3,1,0.008310249307479225
customer support,3,1,0.008310249307479225
days ago,3,1,0.008310249307479225
duluth trading,3,1,0.008310249307479225
ground beef,3,1,0.008310249307479225
israeli forces,3,1,0.008310249307479225
lunch hour,3,1,0.008310249307479225
mexican food,3,1,0.008310249307479225
news station,3,1,0.008310249307479225
phone call,3,1,0.008310249307479225
phone line,3,1,0.008310249307479225
radio station,3,1,0.008310249307479225
real country,3,1,0.008310249307479225
service calls,3,1,0.008310249307479225
service skills,3,1,0.008310249307479225
shredded beef,3,1,0.008310249307479225
store front,3,1,0.008310249307479225
tech support,3,1,0.008310249307479225
tutor time,3,1,0.008310249307479225
wi fi,3,1,0.008310249307479225
1 hour,2,1,0.00554016620498615
1 paper,2,1,0.00554016620498615
10 minute,2,1,0.00554016620498615
12 months,2,1,0.00554016620498615
1st song,2,1,0.00554016620498615
20 minutes,2,1,0.00554016620498615
2nd song,2,1,0.00554016620498615
3 months,2,1,0.00554016620498615
3 nights,2,1,0.00554016620498615
30 minutes,2,1,0.00554016620498615
4 days,2,1,0.00554016620498615
4 hours,2,1,0.00554016620498615
4 stars,2,1,0.00554016620498615
4 times,2,1,0.00554016620498615
45 minutes,2,1,0.00554016620498615
5 minutes,2,1,0.00554016620498615
5 stars,2,1,0.00554016620498615
9 7,2,1,0.00554016620498615
additional charges,2,1,0.00554016620498615
apply desitin,2,1,0.00554016620498615
audio engineer,2,1,0.00554016620498615
bad cox,2,1,0.00554016620498615
bad taste,2,1,0.00554016620498615
beef taco,2,1,0.00554016620498615
billing issue,2,1,0.00554016620498615
black friday,2,1,0.00554016620498615
blah blah,2,1,0.00554016620498615
buck naked,2,1,0.00554016620498615
cable company,2,1,0.00554016620498615
caller id,2,1,0.00554016620498615
central illinois,2,1,0.00554016620498615
channel 13,2,1,0.00554016620498615
channel 5,2,1,0.00554016620498615
cheese chile,2,1,0.00554016620498615
chicken fajitas,2,1,0.00554016620498615
chicken taco,2,1,0.00554016620498615
christmas eve,2,1,0.00554016620498615
christmas music,2,1,0.00554016620498615
classical music,2,1,0.00554016620498615
classical station,2,1,0.00554016620498615
customer service,87,1,0.14403973509933773
credit card,16,1,0.026490066225165563
law enforcement,13,1,0.02152317880794702
3 10,12,1,0.019867549668874173
internet service,12,1,0.019867549668874173
las vegas,11,1,0.018211920529801324
radio station,10,1,0.016556291390728478
worst customer,10,1,0.016556291390728478
arizona republic,9,1,0.014900662251655629
cox cable,9,1,0.014900662251655629
phone call,8,1,0.013245033112582781
tech support,8,1,0.013245033112582781
3 times,7,1,0.011589403973509934
30 days,7,1,0.011589403973509934
az republic,7,1,0.011589403973509934
internet speed,7,1,0.011589403973509934
news casters,7,1,0.011589403973509934
ni called,7,1,0.011589403973509934
2 weeks,6,1,0.009933774834437087
abc station,6,1,0.009933774834437087
cable internet,6,1,0.009933774834437087
cops nwith,6,1,0.009933774834437087
cox communications,6,1,0.009933774834437087
green frog,6,1,0.009933774834437087
horrible customer,6,1,0.009933774834437087
includes law,6,1,0.009933774834437087
life criminals,6,1,0.009933774834437087
low life,6,1,0.009933774834437087
police officers,6,1,0.009933774834437087
pressures law,6,1,0.009933774834437087
shaw cable,6,1,0.009933774834437087
word cops,6,1,0.009933774834437087
actual news,5,1,0.008278145695364239
auto pay,5,1,0.008278145695364239
brow slang,5,1,0.008278145695364239
correct context,5,1,0.008278145695364239
cox customer,5,1,0.008278145695364239
crooks nif,5,1,0.008278145695364239
fellow reports,5,1,0.008278145695364239
fox 10,5,1,0.008278145695364239
hose draggers,5,1,0.008278145695364239
internet provider,5,1,0.008278145695364239
local news,5,1,0.008278145695364239
low brow,5,1,0.008278145695364239
office staff,5,1,0.008278145695364239
paper delivered,5,1,0.008278145695364239
plain dealer,5,1,0.008278145695364239
street terms,5,1,0.008278145695364239
worst company,5,1,0.008278145695364239
2 hours,4,1,0.006622516556291391
30 minutes,4,1,0.006622516556291391
4 days,4,1,0.006622516556291391
absolute worst,4,1,0.006622516556291391
auto payment,4,1,0.006622516556291391
business cards,4,1,0.006622516556291391
busy signal,4,1,0.006622516556291391
called cox,4,1,0.006622516556291391
cancel service,4,1,0.006622516556291391
conference nthey,4,1,0.006622516556291391
context ni,4,1,0.006622516556291391
cox technician,4,1,0.006622516556291391
denied entry,4,1,0.006622516556291391
direct tv,4,1,0.006622516556291391
essential shopper,4,1,0.006622516556291391
loyalty department,4,1,0.006622516556291391
loyalty supervisor,4,1,0.006622516556291391
monday morning,4,1,0.006622516556291391
negative stars,4,1,0.006622516556291391
news conference,4,1,0.006622516556291391
news paper,4,1,0.006622516556291391
nthey failed,4,1,0.006622516556291391
phone service,4,1,0.006622516556291391
police officer,4,1,0.006622516556291391
poor service,4,1,0.006622516556291391
quoting thomas,4,1,0.006622516556291391
regular basis,4,1,0.006622516556291391
review journal,4,1,0.006622516556291391
san diego,4,1,0.006622516556291391
sheriff's news,4,1,0.006622516556291391
social media,4,1,0.006622516556291391
speed internet,4,1,0.006622516556291391
sunday paper,4,1,0.006622516556291391
thomas jefferson,4,1,0.006622516556291391
tom's quotes,4,1,0.006622516556291391
1 hour,3,1,0.004966887417218543
1 star,3,1,0.004966887417218543
2 3,3,1,0.004966887417218543
2 days,3,1,0.004966887417218543
3 days,3,1,0.004966887417218543
4 months,3,1,0.004966887417218543
5 7,3,1,0.004966887417218543
5 days,3,1,0.004966887417218543
advertisements nnow,3,1,0.004966887417218543
bill due,3,1,0.004966887417218543
call center,3,1,0.004966887417218543
called customer,3,1,0.004966887417218543
charlotte observer,3,1,0.004966887417218543
city council,3,1,0.004966887417218543
collection agency,3,1,0.004966887417218543
cox internet,3,1,0.004966887417218543
customer service,8,2,0.0625
credit card,7,2,0.0546875
radio station,3,2,0.0234375
radio stations,3,2,0.0234375
rock station,3,2,0.0234375
4 5,2,2,0.015625
air events,2,2,0.015625
automated service,2,2,0.015625
cancellation fee,2,2,0.015625
failed install,2,2,0.015625
im sad,2,2,0.015625
mini boxes,2,2,0.015625
people handing,2,2,0.015625
television city,2,2,0.015625
00s staying,1,2,0.0078125
1 4,1,2,0.0078125
10 minutes,1,2,0.0078125
10 premium,1,2,0.0078125
10 processing,1,2,0.0078125
12 news,1,2,0.0078125
15 mins,1,2,0.0078125
18 diane,1,2,0.0078125
2 10,1,2,0.0078125
2 boxes,1,2,0.0078125
25 returned,1,2,0.0078125
3 songs,1,2,0.0078125
37 reels,1,2,0.0078125
39 minutes,1,2,0.0078125
4 border,1,2,0.0078125
4.99 forever,1,2,0.0078125
5 business,1,2,0.0078125
6 times,1,2,0.0078125
6 weeks,1,2,0.0078125
6yrs im,1,2,0.0078125
7 31,1,2,0.0078125
72 minutes,1,2,0.0078125
8 1,1,2,0.0078125
8 2,1,2,0.0078125
8 hour,1,2,0.0078125
8 mm,1,2,0.0078125
99 yr,1,2,0.0078125
abounds green,1,2,0.0078125
absolutely sucks,1,2,0.0078125
accept cox,1,2,0.0078125
accepting cox,1,2,0.0078125
ad nauseum,1,2,0.0078125
additional 10,1,2,0.0078125
advices nremember,1,2,0.0078125
alan cross,1,2,0.0078125
allowing comments,1,2,0.0078125
alt rock,1,2,0.0078125
alternative music,1,2,0.0078125
alternative songs,1,2,0.0078125
amazing casinos,1,2,0.0078125
arrive absolutely,1,2,0.0078125
arrogant lunatics,1,2,0.0078125
artists ad,1,2,0.0078125
asinine comment,1,2,0.0078125
attic crawl,1,2,0.0078125
auto pays,1,2,0.0078125
average corporate,1,2,0.0078125
awful experience,1,2,0.0078125
bad experiences,1,2,0.0078125
bad habit,1,2,0.0078125
bad shooting,1,2,0.0078125
bad spellings,1,2,0.0078125
bad taste,1,2,0.0078125
band crtc,1,2,0.0078125
barely warm,1,2,0.0078125
barry taylor,1,2,0.0078125
baseball game,1,2,0.0078125
basic cable,1,2,0.0078125
beautiful women,1,2,0.0078125
beginning installation,1,2,0.0078125
bill auto,1,2,0.0078125
blatant disrespect,1,2,0.0078125
bleed space,1,2,0.0078125
bleh leaving,1,2,0.0078125
brand alt,1,2,0.0078125
buffered 6,1,2,0.0078125
business day,1,2,0.0078125
business days,1,2,0.0078125
buy fancy,1,2,0.0078125
cable wifi,1,2,0.0078125
call cox,1,2,0.0078125
called cox,1,2,0.0078125
called customer,1,2,0.0078125
canadian radio,1,2,0.0078125
cancel due,1,2,0.0078125
car streaked,1,2,0.0078125
card info,1,2,0.0078125
card information,1,2,0.0078125
casters dancing,1,2,0.0078125
channel 12,1,2,0.0078125
charged 8.24,1,2,0.0078125
cheap paid,1,2,0.0078125
cheese sucks,1,2,0.0078125
chicken fajita,1,2,0.0078125
city dont,1,2,0.0078125
clubs shortly,1,2,0.0078125
highly recommend,28,5,0.07671232876712329
customer service,27,5,0.07397260273972603
las vegas,21,5,0.057534246575342465
business cards,14,5,0.038356164383561646
vegas strip,9,5,0.024657534246575342
dani's agency,7,5,0.019178082191780823
extremely helpful,7,5,0.019178082191780823
warrior wraps,7,5,0.019178082191780823
excellent service,6,5,0.01643835616438356
chandler az,5,5,0.0136986301369863
mexican restaurant,5,5,0.0136986301369863
tall cat,5,5,0.0136986301369863
top notch,5,5,0.0136986301369863
window tinting,5,5,0.0136986301369863
2 days,4,5,0.010958904109589041
amazon window,4,5,0.010958904109589041
cat studios,4,5,0.010958904109589041
morning news,4,5,0.010958904109589041
radio station,4,5,0.010958904109589041
social media,4,5,0.010958904109589041
super fast,4,5,0.010958904109589041
sw limo,4,5,0.010958904109589041
timely manner,4,5,0.010958904109589041
vegas weekly,4,5,0.010958904109589041
vivyx printing,4,5,0.010958904109589041
business owner,3,5,0.00821917808219178
car magnets,3,5,0.00821917808219178
color printing,3,5,0.00821917808219178
crown press,3,5,0.00821917808219178
delicious food,3,5,0.00821917808219178
detail oriented,3,5,0.00821917808219178
feel comfortable,3,5,0.00821917808219178
highly recommended,3,5,0.00821917808219178
jones media,3,5,0.00821917808219178
mexican food,3,5,0.00821917808219178
mexican restaurants,3,5,0.00821917808219178
news crew,3,5,0.00821917808219178
ni love,3,5,0.00821917808219178
printing quality,3,5,0.00821917808219178
sales person,3,5,0.00821917808219178
splinter creative,3,5,0.00821917808219178
super friendly,3,5,0.00821917808219178
tex mex,3,5,0.00821917808219178
top quality,3,5,0.00821917808219178
wonderful service,3,5,0.00821917808219178
1 bestseller,2,5,0.005479452054794521
2 hours,2,5,0.005479452054794521
24 hours,2,5,0.005479452054794521
3 salsa's,2,5,0.005479452054794521
4 times,2,5,0.005479452054794521
4th time,2,5,0.005479452054794521
5 star,2,5,0.005479452054794521
6 months,2,5,0.005479452054794521
87 channels,2,5,0.005479452054794521
88.9 fm,2,5,0.005479452054794521
absolutely fantastic,2,5,0.005479452054794521
adult disneyland,2,5,0.005479452054794521
affordable price,2,5,0.005479452054794521
awesome experience,2,5,0.005479452054794521
bacon wrapped,2,5,0.005479452054794521
bad experience,2,5,0.005479452054794521
banner stand,2,5,0.005479452054794521
ben franklin,2,5,0.005479452054794521
brent set,2,5,0.005479452054794521
business days,2,5,0.005479452054794521
cable tv,2,5,0.005479452054794521
canvas print,2,5,0.005479452054794521
cheap prices,2,5,0.005479452054794521
chicken taco,2,5,0.005479452054794521
chose spectrum,2,5,0.005479452054794521
convention center,2,5,0.005479452054794521
correct size,2,5,0.005479452054794521
courier graphics,2,5,0.005479452054794521
criss angel,2,5,0.005479452054794521
dani misti,2,5,0.005479452054794521
delish fish,2,5,0.005479452054794521
dinner portion,2,5,0.005479452054794521
east valley,2,5,0.005479452054794521
extremely professional,2,5,0.005479452054794521
family event,2,5,0.005479452054794521
fantastic job,2,5,0.005479452054794521
fast trac,2,5,0.005479452054794521
favorite mexican,2,5,0.005479452054794521
favorite news,2,5,0.005479452054794521
ferris wheel,2,5,0.005479452054794521
fierce printing,2,5,0.005479452054794521
final product,2,5,0.005479452054794521
finally found,2,5,0.005479452054794521
foam core,2,5,0.005479452054794521
food ambience,2,5,0.005479452054794521
format printing,2,5,0.005479452054794521
fresh tasting,2,5,0.005479452054794521
friday morning,2,5,0.005479452054794521
green frog,2,5,0.005479452054794521
happy customer,2,5,0.005479452054794521
heavy duty,2,5,0.005479452054794521
hit 1,2,5,0.005479452054794521
knpr 88.9,2,5,0.005479452054794521
local news,2,5,0.005479452054794521
local print,2,5,0.005479452054794521
las vegas,15,3,0.07575757575757576
alt az,6,3,0.030303030303030304
4 select,5,3,0.025252525252525252
biz_photos las,5,3,0.025252525252525252
http www,5,3,0.025252525252525252
strip las,5,3,0.025252525252525252
vegas 4,5,3,0.025252525252525252
vegas strip,5,3,0.025252525252525252
www yelp,5,3,0.025252525252525252
alternative station,4,3,0.020202020202020204
progressive talk,4,3,0.020202020202020204
rock station,4,3,0.020202020202020204
alternative music,3,3,0.015151515151515152
corporate vegas,3,3,0.015151515151515152
mexican food,3,3,0.015151515151515152
urban outfitters,3,3,0.015151515151515152
10 minutes,2,3,0.010101010101010102
1480 kphx,2,3,0.010101010101010102
2 hours,2,3,0.010101010101010102
5 bucks,2,3,0.010101010101010102
8 prints,2,3,0.010101010101010102
alt rock,2,3,0.010101010101010102
alternative rock,2,3,0.010101010101010102
alternative stations,2,3,0.010101010101010102
bare bones,2,3,0.010101010101010102
brian lehmer,2,3,0.010101010101010102
chicken taco,2,3,0.010101010101010102
escondido store,2,3,0.010101010101010102
expensive film,2,3,0.010101010101010102
freaking urban,2,3,0.010101010101010102
game time,2,3,0.010101010101010102
impossible film,2,3,0.010101010101010102
low cut,2,3,0.010101010101010102
mike newcomb,2,3,0.010101010101010102
mob rule,2,3,0.010101010101010102
museum upstairs,2,3,0.010101010101010102
nalt az,2,3,0.010101010101010102
pay preview,2,3,0.010101010101010102
polaroid cameras,2,3,0.010101010101010102
polaroid film,2,3,0.010101010101010102
polaroid fotobar,2,3,0.010101010101010102
radio station,2,3,0.010101010101010102
refurbished vintage,2,3,0.010101010101010102
shot glass,2,3,0.010101010101010102
sports talk,2,3,0.010101010101010102
stephanie miller,2,3,0.010101010101010102
thom hartmann,2,3,0.010101010101010102
top notch,2,3,0.010101010101010102
vintage polaroid,2,3,0.010101010101010102
wedding day,2,3,0.010101010101010102
1 cheese,1,3,0.005050505050505051
1 photos,1,3,0.005050505050505051
1 shredded,1,3,0.005050505050505051
1.99 steak,1,3,0.005050505050505051
10 15,1,3,0.005050505050505051
12 midnight,1,3,0.005050505050505051
15 20,1,3,0.005050505050505051
15th anniversary,1,3,0.005050505050505051
182 incubus,1,3,0.005050505050505051
1946 bugsy,1,3,0.005050505050505051
1947 siegel,1,3,0.005050505050505051
1984 polaroid,1,3,0.005050505050505051
1st floor,1,3,0.005050505050505051
2 3rd's,1,3,0.005050505050505051
2 enchiladas,1,3,0.005050505050505051
2 occasions,1,3,0.005050505050505051
2 pieces,1,3,0.005050505050505051
2 tone,1,3,0.005050505050505051
20 1947,1,3,0.005050505050505051
2006 2009,1,3,0.005050505050505051
2009 run,1,3,0.005050505050505051
24 hours,1,3,0.005050505050505051
25 minuets,1,3,0.005050505050505051
2nd floor,1,3,0.005050505050505051
3 dvr,1,3,0.005050505050505051
3 im,1,3,0.005050505050505051
3 month,1,3,0.005050505050505051
3 stars,1,3,0.005050505050505051
30 minuet,1,3,0.005050505050505051
311 bob,1,3,0.005050505050505051
4 minutes,1,3,0.005050505050505051
4 stars,1,3,0.005050505050505051
40 sports,1,3,0.005050505050505051
5 minuets,1,3,0.005050505050505051
5 star,1,3,0.005050505050505051
5 stars,1,3,0.005050505050505051
6 photos,1,3,0.005050505050505051
90s keyx,1,3,0.005050505050505051
aber das,1,3,0.005050505050505051
aber dieses,1,3,0.005050505050505051
aber es,1,3,0.005050505050505051
aber wird,1,3,0.005050505050505051
abuelo's anymore,1,3,0.005050505050505051
acoustic synthpop,1,3,0.005050505050505051
actual community,1,3,0.005050505050505051
actual polaroid,1,3,0.005050505050505051
ad naseum,1,3,0.005050505050505051
afternoon rushhour,1,3,0.005050505050505051
age radio,1,3,0.005050505050505051
aggressive street,1,3,0.005050505050505051
alt az,5,2,0.0364963503649635
mexican food,4,2,0.029197080291970802
radio station,4,2,0.029197080291970802
alt station,3,2,0.021897810218978103
college station,3,2,0.021897810218978103
10 minutes,2,2,0.014598540145985401
20 minutes,2,2,0.014598540145985401
5 minutes,2,2,0.014598540145985401
alternative artists,2,2,0.014598540145985401
alternative music,2,2,0.014598540145985401
alternative station,2,2,0.014598540145985401
bland bland,2,2,0.014598540145985401
bruce st,2,2,0.014598540145985401
cheese enchiladas,2,2,0.014598540145985401
customer service,2,2,0.014598540145985401
davis jr,2,2,0.014598540145985401
fajita meat,2,2,0.014598540145985401
file type,2,2,0.014598540145985401
modern art,2,2,0.014598540145985401
nmy husband,2,2,0.014598540145985401
paying attention,2,2,0.014598540145985401
roast beef,2,2,0.014598540145985401
sammy davis,2,2,0.014598540145985401
smooth jazz,2,2,0.014598540145985401
songs played,2,2,0.014598540145985401
st james,2,2,0.014598540145985401
station plays,2,2,0.014598540145985401
worth listening,2,2,0.014598540145985401
1 4,1,2,0.0072992700729927005
1 rule,1,2,0.0072992700729927005
10 20,1,2,0.0072992700729927005
10 times,1,2,0.0072992700729927005
100 accurate,1,2,0.0072992700729927005
100 artists,1,2,0.0072992700729927005
100 bands,1,2,0.0072992700729927005
101 strings,1,2,0.0072992700729927005
14 songs,1,2,0.0072992700729927005
2 beef,1,2,0.0072992700729927005
2 stars,1,2,0.0072992700729927005
200 300,1,2,0.0072992700729927005
22 dollars,1,2,0.0072992700729927005
24 7,1,2,0.0072992700729927005
3 ice,1,2,0.0072992700729927005
3 variety,1,2,0.0072992700729927005
3 visits,1,2,0.0072992700729927005
300 channels,1,2,0.0072992700729927005
300 miles,1,2,0.0072992700729927005
300 songs,1,2,0.0072992700729927005
5 dollars,1,2,0.0072992700729927005
50 miles,1,2,0.0072992700729927005
60 extra,1,2,0.0072992700729927005
7 entity,1,2,0.0072992700729927005
8th 2015,1,2,0.0072992700729927005
abuelos abuelos,1,2,0.0072992700729927005
abuelos food,1,2,0.0072992700729927005
abysmal wasteland,1,2,0.0072992700729927005
accumulated expire,1,2,0.0072992700729927005
actual songs,1,2,0.0072992700729927005
additional 100,1,2,0.0072992700729927005
ads paid,1,2,0.0072992700729927005
advise paying,1,2,0.0072992700729927005
alcohol cherry,1,2,0.0072992700729927005
alt radio,1,2,0.0072992700729927005
alternative elliott,1,2,0.0072992700729927005
alternative musicians,1,2,0.0072992700729927005
anchor olivia,1,2,0.0072992700729927005
another's company,1,2,0.0072992700729927005
appeared rarely,1,2,0.0072992700729927005
arcade fire,1,2,0.0072992700729927005
arizona's alternative,1,2,0.0072992700729927005
art including,1,2,0.0072992700729927005
artists played,1,2,0.0072992700729927005
atmosphere cold,1,2,0.0072992700729927005
attention jason,1,2,0.0072992700729927005
attract tourists,1,2,0.0072992700729927005
audience practically,1,2,0.0072992700729927005
az 93.3,1,2,0.0072992700729927005
az family,1,2,0.0072992700729927005
